estandar	dialectal	whisper
Anda	Anda	Y
~,	~,	cuando
pues	pues	el
yo	yo	día
~.	~.	en
[RISAS]	[RISAS]	el
[Rndo:	[Rndo:	marra
		La			La	nos
tenía	tenía	plosviaba,
en	en	un
casa	casa	casa
~,	~,	le
pues	pues	descriaba
yo	yo	a
las	las	los
echaba	echaba	marrarnos
~.	~.	en
		]			]	una
[HS:E	[HS:E	cochinera.
		[Asent]			[Asent]	Pero
~.	~.	hoy
		]			]	ya
Y	Y	te
cuando	cuando	digo
tenía	tenía	que
los	los	ya
marranos	marranos	no
~,	~,	se
que	que	cuían,
los	los	ya
criaba	criaba	no
~,	~,	se
pues	pues
yo	yo
en	en
casa	casa
les	les
criaba	criaba
a	a
los	los
marranos	marranos
~,	~,
en	en
una	una
cochinera	cochinera
~.	~.
[HS:E	[HS:E
		[Asent]			[Asent]
~.	~.
		]			]
Pero	Pero
ahora	ahora
ya	ya
~,	~,
pues	pues
ya	ya
te	te
digo	digo
~,	~,
ya	yan
se	se
ha	ha
hecho	hecho
la	la
gente	gente
más	más
señorita	señorita
~,	~,
ya	ya
no	no
~,	~,
ya	ya
no	no
se	se
crían	crían
~.	~.
