estandar	dialectal	whisper
Claro	Claro	Y
~.	~.	eso
Y	Y	lo
eso	eso	cantaba
lo	lo	muy
cantábamos	cantábamos	fantasétes
~,	~,	cuando
tantas	tantas	yo
veces	veces	amo
~,	~,	jacatar.
cuando	cuando	No
íbamos	íbamos	sé,
a	a	es
cantar	cantar	lo
~.	~.	mismo.
Claro	Claro	Intostante
~,	~,	la
ese	ese	hora
~,	~,	venía,
ese	ese	yo
mismo	mismo	la
~.	~.	coquilié.
[HS:E1	[HS:E1	Tantaba
		A			A	como
ver	ver	un
~,	~,	par
a	a	faríneo.
ver	ver	Nuestro
~…	~…	testimonio
		]			]	de
[LT-Cnt:	[LT-Cnt:	mi
		Mientras			Mientras	contarphonica,
tanto	tanto	los
la	la	tipoas
aurora	aurora	pirbóroos
venía	venía	y
yo	yo	porrounded
la	la	por
recibía	recibía
~,	~,
cantaba	cantaba
como	como
un	un
pajarillo	pajarillo
[HS:E1	[HS:E1
		La			La
espigadora	espigadora
~…	~…
		]			]
la	la
espigadora	espigadora
con	con
su	su
esportilla	esportilla
~.	~.
		]			]
