estandar	dialectal	whisper
A	A	ahí
ICONA	ICONA	cona,
~.	~.	entonces
Entonces	Entonces	viene
vienen	vienen	y
y	y	te
te	te	vienes,
dicen	dicen	bueno
~…	~…	pues
bueno	bueno	te
~,	~,	preguntan
pues	pues	donde
[OTRAS-EM]	[OTRAS-EM]	pirez
te	te	contarlo,
preguntan	preguntan	y
dónde	dónde	van
quieres	quieres	ellos,
cortarlo	cortarlo	te
~,	~,	marca
y	y	este
van	van	y
ellos	ellos	este
y	y	y
te	te	este
marcan	marcan	y
este	este	la
y	y	pere.
este	este	Cuando
y	y	yo
este	este	le
y	y	dije,
aquel	aquel	yo
~.	~.	persiste
Bueno	Bueno	yo
~,	~,	quería
yo	yo	cortar
les	les	los
dije	dije	que
~,	~,	están
digo	digo	en
~:	~:	vez
«~	«~	de
Pero	Pero	cuando
si	si	acercas
es	es	por
que	que	conservar,
yo	yo	bueno
quería	quería	por
cortar	cortar	entonces
los	los	no
que	que	marca
están	están	un
empezando	empezando	lludo,
a	a	tú
secarse	secarse	vas
~,	~,	a
por	por	la
conservar	conservar	muerte,
~»	~»	ahora
~.	~.	no
Dice	Dice	vio,
~:	~:	y
«~	«~	yo
Bueno	Bueno	por
~,	~,	la
pues	pues	cuenta
entonces	entonces	que
no	no	me
marcamos	marcamos	tiene,
ninguno	ninguno	no
~;	~;	voy
tú	tú	a
vas	vas	cortar
al	al	un
monte	monte	o
~…	~…	que
~»	~»	viene
~,	~,	en
a	a	realidad
lo	lo	y
mío	mío	entonces
~,	~,	ya
y	y	no
yo	yo	te
~,	~,	någon,
por	por	que
la	la	pueda
cuenta	cuenta	caer
que	que	en
me	me
tiene	tiene
~,	~,
no	no
voy	voy
a	a
cortar	cortar
uno	uno
que	que
~,	~,
que	que
tenga	tenga
vida	vida
~,	~,
y	y
entonces	entonces
ya	ya
no	no
[A-Inn]	[A-Inn]
~.	~.
Pero	Pero
~,	~,
sí	sí
~,	~,
sí	sí
~,	~,
pero	pero
hay	hay
mucha	mucha
leña	leña
~.	~.
