estandar	dialectal	whisper
Sí	Sí	Yo,
~,	~,	por
hombre	hombre	qué,
~,	~,	por
¿~	¿~	lo
por	por	que
qué	qué	es
~?	~?	la
¿~	¿~	verdad.
Por	Por	¿Dónde
decir	decir	es?
la	la	Bueno,
verdá	verdá	¿deja
~?	~?	que
[HS:I1	[HS:I1	no?
		[TOS]			[TOS]	¿Esto,
		]			]	chico,
¿~	¿~	la
Verdá	Verdá	cepa?
~?	~?	Deja
Di	Di	que
que	que	no,
no	no	no,
~,	~,	no,
que	que	no,
estos	estos	no,
chicos	chicos	no,
[A-Inn]	[A-Inn]	no.
pa	pa	Pero
la	la	¿qué
historia	historia	pasa?
~,	~,	Pero...
de	de	Para
lo	lo	hacer
que	que	comparaciones,
pasaba	pasaba	seguramente.
antiguamente	antiguamente	Sí,
~,	~,	claro.
para	para	De
hacer	hacer	verdad,
comparaciones	comparaciones	ahora
~,	~,	es
seguramente	seguramente	la
~,	~,	cosa
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
claro	claro
~.	~.
		]			]
valorar	valorar
las	las
cosas	cosas
antiguas	antiguas
~.	~.
