estandar	dialectal	whisper
Sí	Sí	y
~,	~,	esto
pue-	pue-	vibra
~,	~,	y
pue-	pue-	hace
~,	~,	que
pues	pues	hay
iba	iba	raúl
para	pa	iba.
~|	~|	Porque
ibas	ibas	con
por	por	esto
otro	otro	una
~,	~,	persona
otro	otro	se
payés	payés	hacía
que	que	un
era	era	saco
más	más	o
potente	potente	sea
que	que	se
tú	tú	hacía
~:	~:	50
tenía	tenía	kilos
faena	faena	cada
y	y
hacías	hacías
lo	lo
mismo	mismo
~.	~.
O	O
coger	coger
olivas	olivas
~,	~,
o	o
coger	coger
uva	uva
~,	~,
o	o
expurgar	expurgar
~.	~.
O	O
sea	sea
~,	~,
por	por
[A-Inn]	[A-Inn]
[HS:E1	[HS:E1
		¿~			¿~
Y	Y
cómo	cómo
~,	~,
cómo	cómo
		]			]
