estandar	dialectal	whisper
No	No	pero
~,	~,	me
pero	pero	dejaba
~,	~,	pero
[A-Inn]	[A-Inn]	estaba
~,	~,	mal
[RISAS]	[RISAS]	pero
pero	pero	mi
mi	mi	mujer
mujer	mujer	se
segaba	segaba	ha
mucho	mucho	dado
y	y	mucho
todo	todo	y
~,	~,	todo
porque	porque	porque
era	era	era
~,	~,	la
era	era	más
la	la	que
ma-	ma-	le
~,	~,	aceptaba
de	de	porque
~,	~,	me
de	de	han
las	las	hallado
que	que	la
estaban	estaban	mayor
~…	~…	la
~,	~,	había
porque	porque	casado
su	su	y
hermana	hermana	no
ya	ya	estaban
la	la	cabellos
ma-	ma-	pero
~,	~,	estaba
la	la	llegado
mayor	mayor	mucho
se	se	pero
había	había	me
casao	casao	veio
y	y	a
no	no	irse,
~…	~…	te
esta-	esta-	ponía
~,	~,	el
estaba	estaba
bien	bien
~.	~.
Pero	Pero
esta	esta
~…	~…
segaba	segaba
[A-PIn:	[A-PIn:
		muchísimo			muchismo
~,	~,
		]			]
pero	pero
me	me
voy	voy
y	y
dije	dije
~:	~:
«~	«~
Tú	Tú
te	te
pones	pones
al	al
lao	lao
mío	mío
~»	~»
~.	~.
