estandar	dialectal	whisper
No	No	No
tendrá	tendrá	tendrá
muchos	muchos	mucho,
~,	~,	tenemos
[HS:E1	[HS:E1	40,
		Tendrá			Tendrá	40,
unos	unos	45
cuarenta	cuarenta	pero
o	o	está
cuarenta_y_cinco	cuarenta_y_cinco	hecho
[A-Inn]	[A-Inn]	por
~.	~.	hue.
		]			]	Ahora
tendrá	tendrá	cochazo,
unos	unos	sostiene
cuarenta	cuarenta	de
~…	~…	puta
Cuarenta	Cuarenta
~,	~,
cuarenta_y_cinco	cuarenta_y_cinco
~…	~…
Pero	Pero
está	está
hecho	hecho
polvo	polvo
~,	~,
¿~	¿~
eh	eh
~?	~?
Ahora	Ahora
~,	~,
cochazos	cochazos
tiene	tiene
de	de
puta	puta
madre	madre
~.	~.
