estandar	dialectal	whisper
A	A	Y
misa	misa	a
 	 	misas.
 	 	Y
 	 	deas
 	 	un
 	 	lugar.
 	 	Y
 	 	a
 	 	cura
 	 	le
 	 	digo
 	 	que
 	 	me
 	 	parece
 	 	que
 	 	son
 	 	unos
 	 	acoladas,
 	 	pero
 	 	por
 	 	ser
 	 	de
 	 	que
 	 	unos
 	 	años
 	 	sacaré
 	 	algo.
 	 	¿No?
 	 	¿Y
 	 	el
 	 	señor
 	 	Obispo
 	 	ya
 	 	que
 	 	en
 	 	vez
 	 	deas
 	 	a
 	 	lo
 	 	diré?
 	 	¿No?
 	 	¿No
 	 	me
 	 	hace
 	 	miedo
 	 	nadie?
 	 	No,
 	 	tomado,
 	 	ya
 	 	sé
 	 	que
 	 	parece
 	 	un
 	 	lugar
 	 	de
 	 	ese
 	 	vídeo.
 	 	Y
 	 	los
 	 	hor地ivos
 	 	ils
 	 	están
 	 	Raptures.
