estandar	dialectal	whisper
En	En	En
el	el	el
mismo	mismo	mismo
~,	~,	día
en	en	sí,
el	el	en
mismo	mismo	el
día	día	mismo
~,	~,	día.
sí	sí	Entonces
~,	~,	no
en	en	te
el	el	quedabas
mismo	mismo	allí,
día	día	te
~,	~,	ibas.
allí	allí	Te
entonces	entonces	ibas.
no	no	Yo
te	te	me
quedabas	quedabas	quedas
allí	allí	en
~,	~,
te	te
ibas	ibas
~,	~,
[HS:E1	[HS:E1
		Ah			Ah
~…	~…
[Asent]	[Asent]
~.	~.
		]			]
te	te
ibas	ibas
~.	~.
[HS:E1	[HS:E1
		sí			sí
~,	~,
y	y
~…	~…
		]			]
yo	yo
me	me
casé	casé
en	en
Bolbaite	Bolbaite
~.	~.
