estandar	dialectal	whisper
Cebada	Cebada	Se
pa	pa	va
los	los	a
animales	animales	la
~,	~,	taos
claro	claro	animales,
~.	~.	claro.
La	La	Era
~…	~…	venden,
venden	venden	la
~,	~,	llevaron
la	la	cabiones,
llevan	llevan	hay
en	en	un
camiones	camiones	rosa
~,	~,	al
hay	hay	maté,
unos	unos	y
almacenes	almacenes	antes
aquí	aquí	de
~,	~,	llegar
antes	antes	a
de	de	la
llegar	llegar	zona
a	a	ahora,
Zamora	Zamora	que
~,	~,	llevan
que	que	muchas
llevan	llevan	personas
mucha	mucha	a
cebada	cebada	la
pa	pa	pálvida.
ahí	ahí	Y
~.	~.	nosotros
[HS:E2	[HS:E2	ya
		[Asent]			[Asent]	vienen
~.	~.	a
		]			]	buscar
Y	Y	aquí,
otros	otros	¿cienden
la	la	marco?
vienen	vienen	No,
a	a	no,
buscar	buscar	no.
aquí	aquí	Yo
~,	~,	tengo
sin	sin	dos
embargo	embargo	hijos,
[V-Sml]	[V-Sml]	son
este	este	madajos.
~…	~…	Son
Yo	Yo	madajos.
tengo	tengo	Y
dos	dos	vienen
hijos	hijos	a
en	en	buscar
Badajoz	Badajoz	aquí
~,	~,	mucha
son	son	demanda.
ganaderos	ganaderos	Mucha
~,	~,	demanda,
y	y	está
vienen	vienen	abajo.
a	a	Y
buscar	buscar	las
aquí	aquí	compraré
mucha	mucha	un
cebada	cebada	poco
~,	~,	más
[HS:E2	[HS:E2	ahora,
		[Asent]			[Asent]	para
~.	~.	que
		]			]	haya
mucha	mucha	llegado
cebada	cebada	seguramente.
~,	~,	Arocarrote,
pa	pa	el
Badajoz	Badajoz
~,	~,
que	que
la	la
compran	compran
un	un
poco	poco
más	más
barata	barata
que	que
allí	allí
~,	~,
seguramente	seguramente
~.	~.
