estandar	dialectal	whisper
Con	Con	con
mulas	mulas	pulazza,
labrábamos	labrábamos	vamos
aquí	aquí	a
~.	~.	aquí,
Si	Si	si
aquí	aquí	aquí
los	los	los
tractores	tractores	tratadores
vinieron	vinieron	vinieron,
~,	~,	pues
pues	pues	estaríamos
estaríamos	estareamos	la
~…	~…	guerra
~,	~,	39,
terminó	terminó	estaríamos
tr-	tr-	cerca
~,	~,	50,
la	la	cuando
guerra	guerra	he
el	el	hecho
39	39	a
y	y	venir
estareamos	estareamos	a
cerca	cerca	un
del	del	tratador
50	50	de
~.	~.	Rusia
[A-Inn]	[A-Inn]	que
venía	venía	Diosson
algún	algún	de
tractor	tractor
de	de
Rusia	Rusia
~,	~,
aquellos	aquellos
grandes	grandes
que	que
vinieron	vinieron
~.	~.
