estandar	dialectal	whisper
No	No	No,
~,	~,	no,
no	no	no,
~,	~,	no,
no	no	no
~,	~,	recuerden
yo	yo	no.
no	no	Pero
recuerdo	recuerdo	yo
~,	~,	sí
no	no	conozco
~.	~.	a
Pero	Pero	uno,
yo	yo	¿no?
sí	sí	¿En
conozco	conozco	qué
a	a	es
uno	uno	más
~,	~,	joven
que	que	que
es	es	yo?
más	más	Y
joven	joven	sí,
que	que	pues,
yo	yo	ahí,
~…	~…	cuando
y	y	está
~…	~…	hasta
~,	~,	los
y	y	tres
ese	ese	o
pues	pues	cuatro
yo	yo	años,
creo	creo	le
que	que	daba
hasta	hasta	su
~,	~,	padre.
hasta	hasta	Y
~,	~,	luego,
hasta	hasta	en
los	los	nuestra
tres	tres	época,
o	o	en
cuatro	cuatro	nuestras
años	años	mujeres.
~,	~,	Espero
le	le	que
daba	daba	hay
~,	~,	alguien,
su	su	aquí,
madre	madre	aquí.
~.	~.	Sí,
En	En	está,
~…	~…	está.
~|	~|	Ok.
y	y	En
luego	luego	mi
en	en	время
nuestra	nuestra	видuré
época	época	que
nuestras	nuestras	nos
mujeres	mujeres	hizo
pues	pues	mucho.
yo	yo	Tienes
creo	creo	una
que	que	locura
año	año	se
o	o	sentía
año	año	ahí
y	y	y
pico	pico	también
sí	sí	surprisingó.
han	han	Esto
estao	estao	es
dando	dando	la
de	de	profeta
mamar	mamar	por
a	a	intro
~…	~…	y
[HS:E1	[HS:E1	por
		[Asent]			[Asent]	favor,
~.	~.	consulta
		]			]
En	En
mi	mi
~,	~,
en	en
mi	mi
ca-	ca-
~,	~,
bueno	bueno
~,	~,
todas	todas
~,	~,
yo	yo
creo	creo
que	que
aquí	aquí
todas	todas
las	las
mujeres	mujeres
de	de
esta	esta
época	época
~,	~,
nuestras	nuestras
mujeres	mujeres
tienen	tienen
[A-Inn]	[A-Inn]
yo	yo
tengo	tengo
sesenta_y_siete	sesenta_y_siete
y	y
mi	mi
mujer	mujer
tiene	tiene
sesenta_y_seis	sesenta_y_seis
y	y
en	en
es-	es-
~,	~,
todas	todas
las	las
de	de
esa	esa
edad	edá
pues	pues
sí	sí
que	que
han	han
dao	dao
[A-Inn]	[A-Inn]
~.	~.
