estandar	dialectal	whisper
Mira	Mira	Mira,
~,	~,	los
los	los	jueves
jueves	jueves	llegan
~|	~|	a
si	si	viernes
era	era	de
viernes	viernes	Cometre,
[R-Inf]	[R-Inf]	se
de	de	juntaban
comadres	comadres	las
~,	~,	Cometre,
se	se	a
juntaban	juntaban	una
las	las	casa,
comadres	comadres	a
a	a	conérea
una	una	de
casa	casa	ver
a	a	las
comer	comer	parciales
y	y	que
a	a	ellos
beber	beber	nunca,
la	la	nunca
[A-Inn]	[A-Inn]	fuimos
allí	allí	un
~…	~…	poco
[Rndo:	[Rndo:	de
		Que			Que	espera
yo	yo	y
nunca	nunca	de
~,	~,	esas
nunca	nunca	cosas.
fui	fui	Y
~,	~,	después,
fui	fui	cuando
un	un	era
poco	poco	de
despegada	despegá	con
de	de	padre,
esas	esas	nosotros
cosas	cosas	fuimos
~.	~.	que
		]			]	era
Y	Y	de
~…	~…	con
y	y	padre,
después	después	y
~,	~,	Jibán
cuando	cuando	los
era	era	hombres,
comp-	comp-	Jibán
~,	~,	los
eh	eh	hombres,
~…	~…	para
de	de	casa
compadre	compadre	del
~,	~,	con
otro	otro	padre,
jueves	jueves	que
que	que	fuera
era	era	y
de	de	afianan
compadres	compadres	la
~,	~,	comida
se	se	de
iban	iban	eso.
los	los	Después,
hombres	hombres	el
~,	~,	día
se	se	de
iban	iban	los
los	los	carradales
hombres	hombres	se
a	a	vestían
la	la	torde
casa	casa	de
del	del	ropa,
compadre	compadre	se
que	que	disfrazaban
fuera	fuera	y
y	y	había
hacían	hacían	baile,
allí	allí	tiraban
la	la	hormigas,
~…	~…	tiraban
la	la	hormigas,
comida	comida	a
o	o	gente
eso	eso	tiraban
~.	~.	hormigas
Después	Después	y
~,	~,	esa
el	el	roja
día	día	que
de	de	pica
~…	~…	una
los	los	comida.
carnavales	carnavales	Me
se	se	puedo
vestían	vestían	ponerle
todos	tos	a
de	de	mi
~…	~…	chica,
de	de	me
ropa	ropa	gusta
~,	~,	el
se	se	hormigan
disfrazaban	disfrazaban	y
y	y	afianba
había	había
baile	baile
~.	~.
Tiraban	Tiraban
hormigas	hormigas
~,	~,
[RISA]	[RISA]
~¡~	~¡~
tiraban	tiraban
hormigas	hormigas
a	a
la	la
gente	gente
~!	~!
[HS:E2	[HS:E2
		¿~			¿~
Tiraban	Tiraban
hormigas	hormigas
~?	~?
		]			]
[RISAS]	[RISAS]
Sí	Sí
~…	~…
y	y
de	de
esas	esas
rojas	rojas
que	que
picaban	picaban
~,	~,
~¡~	~¡~
me	me
acuerdo	acuerdo
cuando	cuando
era	era
yo	yo
chica	chica
~!	~!
[R-Inf]	[R-Inf]
~¡~	~¡~
Menudas	Menudas
hormigas	hormigas
~!	~!
Y	Y
~…	~…
hacían	hacían
vaca	vaca
pinta	pinta
~.	~.
