estandar	dialectal	whisper
Ah	Ah	La
~,	~,	voz
pues	pues	antes
eso	eso	era
~,	~,	muy
las	las	antigua,
bodas	bodas	y
antes	antes	cuando
eran	eran	se
muy	muy	causaba
antigucas	antigucas	aquí,
y	y	me
~…	~…	recuerdo
~,	~,	yo
cuando	cuando	de
se	se	chaval.
casaban	casaban	Las
aquí	aquí	vozas
~,	~,	se
de	de	juntaban,
eso	eso	me
me	me	abancarnearon
recuerdo	recuerdo	casa,
yo	yo	preparaban
de	de	la
chaval	chaval	fileta,
~,	~,	explica
las	las	bancada,
bodas	bodas	ni
~,	~,	disaban
~¡~	~¡~	carne,
bah	bah	y
~!	~!	filetes
~,	~,	y
se	se	chuletas,
juntaban	ajuntaban	me
~,	~,	abancarneceros
[A-PIn:	[A-PIn:	de
		marceaban			marceaban	solaria,
un	un	y
ternero	ternero	las
en	en	abrenas
casa	casa	mismos
~,	~,	casas,
le	le	las
~…	~…	vozas.
~.	~.	Ahora
preparaban	preparaban	ya
~,	~,	no,
le	le	ahora
hacían	hacían	se
filetes	filetes	el
~,	~,	que
picaban	picaban	se
carne	carne	un
~,	~,	observante,
guisaban	guisaban	y
carne	carne	órgane,
~,	~,	sobre
y	y	la
~,	~,	puente
y	y	sonmiga,
filetes	filetes	lo
y	y	que
chuletas	chuletas	se
~,	~,	ha
mandaban	mandaban	reenézgido,
a	a	así,
un	un	así
carnicero	carnicero	no,
que	que	ahora
se	se	les
lo	lo	vozas.
haría	haría	Y
y	y	después
las	las	se
hacían	hacían	dio
en	en	una
las	las	ser
mismas	mismas	aquí
casas	casas	en
~,	~,	la
las	las	bella
bodas	bodas	mucho,
~.	~.	y
Ahora	Ahora	todavía
ya	ya	se
no	no	ha
~.	~.	hecho
Ahora	Ahora	alguna
~,	~,	quina
sea	sea	cabáreta,
el	el	¿eh?
que	que	Pero
se-	se-	ya
~,	~,	el
unos	unos	sal
se	se
van	van
pa	pa
Liérganes	Liérganes
~,	~,
otros	otros
ahí	ahí
a	a
Puente_San_Miguel	Puente_San_Miguel
~,	~,
otro	otro
pues	pues
a	a
Renedo	Renedo
y	y
otro	otro
~…	~…
Así	Así
~,	~,
así	así
van	van
~.	~.
Ahora	Ahora
las	las
bodas	bodas
~…	~…
Y	Y
después	después
se	se
dio	dio
en	en
hacer	hacer
aquí	aquí
~,	~,
en	en
~,	~,
en	en
la	la
Vega	Vega
mucho	mucho
~.	~.
Y	Y
todavía	todavía
se	se
hace	hace
alguna	alguna
aquí	aquí
en	en
bares	bares
de	de
la	la
Vega	Vega
~,	~,
¿~	¿~
eh	eh
~?	~?
~,	~,
pero	pero
ya	ya
las	las
menos	menos
~.	~.
