estandar	dialectal	whisper
|T1|	|T1|	creativamente
Pero	Pero	cuando
antiguamente	antiguamente	se
cuando	cuando	hacían
se	se	armas
hacían	hacían	canchas
las	las	aquí
matanzas	matanzas	no
aquí	aquí	se
~,	~,	llevaban
no	no	y
se	se	había
llevaba	llevaba	terminado
ni	ni	y
al	al	no,
veterinario	veterinario	no
ni	ni	ya,
na	na	se
~,	~,	le
eh	eh	trataba
~.	~.	ciertamente
[HS:E1	[HS:E1	se
		Ya			Ya	preparaba
~,	~,	y
eso	eso	lo
directamente	directamente	chorizaba
se	se	a
comí-	comí-	los
~.	~.	camones
		]			]	y
Directamente	Directamente	lo
se	se	tocino
preparaba	preparaba	se
y	y	le
~…	~…	daba
los	los	el
chorizos	chorizos	tiempo
~,	~,	de
los	los	curación
jamones	jamones	se
~,	~,	le
el	el	daba
tocino	tocino
~…	~…
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Se	Se
le	le
daba	daba
su	su
tiempo	tiempo
de	de
curación	curación
[CHASQ]	[CHASQ]
y	y
estaban	estaban
riquísimos	riquísimos
~.	~.
