estandar	dialectal	whisper
|T11|	|T11|	No,
No	No	vienes,
~,	~,	no,
viñas	viñas	aquí
no	no	no
~,	~,	se
aquí	aquí	hacía
no	no	vino
se	se	de
[HS:E2	[HS:E2	eso.
		Aquí			Aquí	Aquí
~,	~,	no
no	no	nos
~.	~.	ha
		]			]	ejecutiva.
hacía	hacía	En
vinos	vinos	estos
de	de	huertos
esas	esas	como
cosas	cosas	que
~.	~.	te
Aquí	Aquí	enseñé,
na	na	y
más	más	ahora...
que	que	Pues
se	se	en
cultiva	cultiva	estos
e-	e-	huertos
~,	~,	teníamos
en	en	las
estos	estos	devolgas,
huertos	huertos	las
como	como	patatas,
el	el	la
que	que	lechuga,
te	te	todo.
enseño	enseño	Lo
yo	yo	deberán,
ahora	ahora	los
~,	~,	frijoles
pues	pues	verdes,
en	en	los
estos	estos	frijoles
huertos	huertos	verdes.
tenía	tenía	Ahora
~…	~…	había
~,	~,	verde
teníamos	teníamos	como
las	las	tú
cebollas	cebollas	quieres
~,	~,	llamarla.
las	las	Y
patatas	patatas	esas
~,	~,	cosas
la	la	eran
lechuga	lechuga	lo
~,	~,	que
l-	l-	siempre
~,	~,	hacíamos
todo	todo	aquí
~,	~,	en
lo	lo	los
de	de	huertos
verano	verano	y
~,	~,	siempre
los	los	anoy
fréjoles	frejoles	todo
verdes	verdes	día.
~,	~,	Algunos
fréjoles	frejoles	son
verdes	verdes	los
o	o	señores,
la	la	pues
judía	judía	se
verde	verde	los
~,	~,	llengan.
como	como	¿No?
tú	tú	¿Todo?
quieras	quieras	Claro,
llamarla	llamarla	pero
[HS:E1	[HS:E1	lo
		[Asent]			[Asent]	que
~.	~.	te
		]			]	digo.
y	y	¿Qué?
esas	esas	¿Usted
cosas	cosas	es
~,	~,	tu
era	era	chulo?
lo	lo	Pues
que	que	ya
sembrábamos	sembrábamos	ves,
aquí	aquí	como
en	en	antes
los	los	me
huertos	huertos	gustan,
y	y	yo
siembran	siembran	todo
hoy	hoy	día
todavía	todavía	trabajando.
~,	~,	Y
algunos	algunos	por
~…	~…	la
señores	señores	noche,
pues	pues	el
los	los	abcijo,
siembran	siembran	pues
~.	~.	mi
Claro	Claro	marido,
~,	~,	como
[HS:E1	[HS:E1	nada,
		[Asent]			[Asent]	por
~.	~.	trabajando
		]			]	para
y	y	ir,
~…	~…	yo
~|	~|	tenía
pero	pero	que
claro	claro	estar
~,	~,	estas
es	es	cuatro
lo	lo	a
que	que	la
te	te	mañana
digo	digo	de
que	que	la
~…	~…	camisa
Mira	Mira	de
~,	~,	mi
esto	esto	marido,
es	es	la
[A-Nul]	[A-Nul]	tía
~.	~.	nueve
Pues	Pues	hasta
ya	ya	los
[R-Inf]	[R-Inf]	muchachos.
ves	ves	¡Susurra!
~,	~,	¡Susurra!
cómo	cómo	¡Susurra!
a-	a-
~,	~,
teníamos	teníamos
que	que
andar	andar
~.	~.
Yo	Yo
to'l	to'l
día	día
trabajando	trabajando
y	y
por	por
la	la
noche	noche
pa	pa
mis	mis
hijos	hijos
~,	~,
[R-Ind]	[R-Ind]
pues	pues
mi	mi
marido	marido
como	como
andaba	andaba
po-	po-
~,	~,
trabajando	trabajando
pa	pa
ahí	ahí
~,	~,
pues	pues
yo	yo
tenía	tenía
que	que
estar	estar
hasta	hasta
las	las
cuatro	cuatro
de	de
la	la
mañana	mañana
~…	~…
De	De
la	la
camisa	camisa
vieja	vieja
de	de
mi	mi
marido	marido
le	le
hacía	hacía
nuevas	nuevas
pa	pa
los	los
muchachos	muchachos
¿~	¿~
Qué	Qué
te	te
parece	parece
a	a
ti	ti
~?	~?
