estandar	dialectal	whisper
Que	Que	Se
iban	iban	llevaban
a	a	a...
~…	~…	y
y	y	se
se	se	llevaba
llevaba	llevaba	a
la	la	la
carne	carne	carne
~,	~,	siempre
siempre	siempre	al
~,	~,	veterinario
al	al	que
veterinario	veterinario	había
que	que	en
había	había	Sanctiúste
en	en	o
Santiuste	Santiuste	en
o	o	otro
en	en	pueblo
otro	otro	para
pueblo	pueblo	que
~,	~,	lo
pa	pa	millaran,
que	que	porque
lo	lo	hay
miraran	miraran	veces
~.	~.	que
Porque	Porque	salían
hay	hay	más
veces	veces	ranos
que	que	con
salían	salían	trinchina
marranos	marranos	o
con	con	cosas
~…	~…	desas
~,	~,	y
con	con	lo
trichina	trinchina	tenían
o	o	que
cosas	cosas	mirar.
de	de	O
esas	esas	sea
y	y	que
lo	lo	siempre
tenían	tenían	hasta
que	que	el
mirar	mirar	que
~.	~.	veterinario
[HS:E2	[HS:E2	no
		Sí			Sí	te
~,	~,	decía,
y	y	con
se	se	toda
los	los	la
llevaban	llevaban	presión
~…	~…	que
		]			]	estaba
O	O	a
sea	sea	la
~,	~,	gente,
que	que	hasta
siempre	siempre	que
~…	~…	te
Hasta	Hasta	evitar,
el	el	veterinario
que	que	no
veterinario	veterinario	te
no	no	decía,
te	te	pueden
decía	decía	ya
~,	~,	hacer
con	con	la
todo	todo	matanza,
lo	lo	no
atrasado	atrasado	hacían
que	que	a
estaba	estaba	día
la	la	la
gente	gente	matanza.
~,	~,	Se
hasta	hasta	llevaba
que	que	la
el	el	punta
veta-	veta-	de
~,	~,	la
veterinario	veterinario	lengua
no	no	y
te	te	un
decía	decía	trocito
~:	~:	de
«~	«~	la
Pueden	Pueden	carrillada.
ya	ya
hacer	hacer
la	la
matanza	matanza
~»	~»
~,	~,
no	no
hacía	hacía
nadie	nadie
la	la
matanza	matanza
~.	~.
[HS:E2	[HS:E2
		¿~			¿~
Ah	Ah
~,	~,
sí	sí
~?	~?
		]			]
Se	Se
llevaba	llevaba
la	la
punta	punta
de	de
la	la
lengua	lengua
y	y
un	un
trocito	trocito
de	de
la	la
carrillada	carrillada
~.	~.
