estandar	dialectal	whisper
No	No	No
~,	~,	instrucciones
[A-PIn:	[A-PIn:	Mira.
		no			no	jakieś
hice	hice	cincocientos
la	la	jugos
mi-	mi-	pero
		]			]	Bueno.
~|	~|	Anem
no	no	más
hice	hice	joveno,
instrución	instrución	yo
ninguna	ninguna	tengo
~.	~.	inteligencio
[HS:E1	[HS:E1	y
		Ya			Ya	él
~.	~.	profundo,
		]			]	cr
Ni	Ni	Nepal,
~…	~…	mas
ni	ni	del
en	en	35,mile,
el	el	withdraw
último	último
~.	~.
Ya	Ya
te	te
digo	digo
en	en
el	el
55	55
fui	fui
el	el
último	último
de	de
excedente	excedente
de	de
cupo	cupo
~.	~.
Y	Y
mi	mi
hermano	hermano
era	era
dos	dos
años	años
más	más
joven	joven
que	que
yo	yo
~,	~,
yo	yo
tengo	tengo
setenta_y_siete	setenta_y_siete
~,	~,
mi	mi
hermano	hermano
tenía	tenía
setenta_y_cinco	setenta_y_cinco
~.	~.
Nos	Nos
tocó	tocó
a	a
a	a
Marruecos	Marruecos
~.	~.
Y	Y
a	a
mí	mí
me	me
tocó	tocó
excedente	excedente
de	de
cupo	cupo
na	na
más	más
~.	~.
[HS:E1	[HS:E1
		Y			Y
su	su
hermano	hermano
~…	~…
~,	~,
		]			]
[A-Nul]	[A-Nul]
