estandar	dialectal	whisper
[OTRAS-EM]	[OTRAS-EM]	12
Hostia	Hostia	años
~,	~,	y
yo	yo	vamos
tenía	tenía	a
doce	doce	buscar
años	años	aquí
~,	~,	no
y	y	había
íbamos	íbamos	pan
a	a	y
buscar	buscar	vamos
~|	~|	a
aquí	aquí	buscar
no	no	el
había	había	pan,
pan	pan	un
~;	~;	pueblo
íbamos	íbamos	que
a	a	se
buscar	buscar	llama
el	el	San
pan	pan	Juan
a	a	de
un	un	Mediona
pueblo	pueblo	que
que	que	hay...
se	se	pasando
llama	llama	por
San_Juan_de_Mediona	San_Juan_de_Mediona	aquí,
~,	~,	por
que	que	el
~…	~…	camino,
hay	hay	si
[RESPIR]	[RESPIR]	vas
~|	~|	a
ahora	ahora	dar
~,	~,	la
pasa-	pasa-	vuelta
~,	~,	a
pasando	pasando	la
por	por	carretera,
aquí	aquí	muy
~,	~,	lejos,
por	por	pero
el	el	pasábamos
camino	camino	por
~,	~,	aquí
si	si	por
ibas	ibas	aquí
dar	dar	hay
la	la	por
vuelta	vuelta	lo
a	a	menos
la	la	8
carretera	carretera	kilómetros
~,	~,	y
era	era	vamos,
muy	muy	nos
lejos	lejos	llevamos
~,	~,	por
pero	pero	la
pasábamos	pasábamos	mañana
por	por	con
aquí	aquí	el
~.	~.	carro
Por	Por	y
aquí	aquí	llevamos
hay	hay	6
~,	~,	o
por	por	7
lo	lo	sacos
menos	menos	de
~,	~,	cebada
ocho	ocho	y
kilómetros	kilómetros	la
~.	~.	llevábamos
Íbamos	Íbamos	al
~|	~|	molino
nos	nos	para
íbamos	íbamos	el
por	por	cerdo
la	la	llegábamos
mañana	mañana	allí,
~,	~,	descargábamos
con	con	los
el	el	sacos
carro	carro	de
~,	~,	cebada,
y	y	cargábamos
llevábamos	llevábamos	la
seis	seis	harina
o	o	de
siete	siete	la
sacos	sacos	semana
de	de	anterior,
cebada	cebada	para
~;	~;	acá
y	y	cuando
la	la	tenía
llevábamos	llevábamos	la
al	al	harina
molino	molino	cargada
para	pa	ibas
los	los	al
cerdos	cerdos	panadero
~.	~.	y
Llegábamos	Llegábamos	si
allí	allí	llevábamos
~,	~,	25
descargábamos	descargábamos	o
los	los	30
sacos	sacos	sacos
de	de	de
cebada	cebada	pan,
~,	~,	cada
cargábamos	cargábamos	casa
la	la	te
harina	harina	llevaba
de	de	el
la	la	día
semana	semana	antes
anterior	anterior	de
~,	~,	ir,
para	pa	el
acá	acá	sábado
~.	~.	te
Cuando	Cuando	llevaban
tenías	tenías	la
la	la	saca
harina	harina	vacía
cargada	cargada	con
~,	~,	un
ibas	ibas	papel
al	al	del
panadero	panadero	nombre
~;	~;	de
y	y	cada
si	si	persona
llevábamos	llevábamos	y
veinticinco	veinticinco	los
o	o	que
treinta	treinta	querían,
sacos	sacos	nosotros
~,	~,	allí
de	de	lo
pan	pan	llevábamos,
~,	~,	llegábamos
cada	cada	el
casa	casa	domingo
te	te	aquí
llevaba	llevaba	dejamos
el	el	la
día	día	harina,
antes	antes	el
de	de	pan,
ir	ir	la
~,	~,	gente
el	el	viene
sábado	sábado	a
~,	~,	buscar
te	te	el
llevaban	llevaban	pan,
la	la	cada
saca	saca	uno
vacía	vacía	sus
con	con	saco
un	un	y
papel	papel	al
del	del	pan
nombre	nombre	para
de	de	toda
cada	cada	la
persona	persona
~,	~,
y	y
los	los
kilos	kilos
que	que
quería	quería
~.	~.
Y	Y
nosotros	nosotros
~,	~,
allí	allí
~,	~,
lo	lo
llenábamos	llenábamos
~,	~,
llegábamos	llegábamos
el	el
domingo	domingo
aquí	aquí
~,	~,
dejábamos	dejábamos
la	la
harina	harina
~,	~,
el	el
pan	pan
~;	~;
la	la
gente	gente
venían	venían
a	a
buscar	buscar
el	el
pan	pan
~,	~,
cada	cada
uno	uno
su	su
saca	saca
~,	~,
y	y
hale	hale
~.	~.
El	El
pa-	pa-
~,	~,
~¡~	~¡~
pan	pan
para	para
toda	toda
la	la
semana	semana
~!	~!
