estandar	dialectal	whisper
Sí	Sí	Y
~,	~,	me
sí	sí	ha
~.	~.	dicho
Y	Y	que
después	después	tenían
nosotros	nosotros	también
también	también	los...
hemos	hemos	¿Qué
seguío	seguío	más
teniendo	teniendo	animales
gallinas	gallinas	tenían
muchas	muchas	ya
hemos	hemos	no
criao	criao	más?
~,	~,	Ya
pavos	pavos	no
~.	~.	tenían
Hemos	Hemos	más
criao	criao	cuando
también	también	era
pollos	pollos	más
~…	~…	pequeño.
nosotros	nosotros	Sí,
 	 	y
 	 	después
 	 	nosotros
 	 	también
 	 	hemos
 	 	seguido
 	 	teniendo
 	 	gallinas.
 	 	Muchas,
 	 	yo
 	 	creo,
 	 	hago,
 	 	me
 	 	he
 	 	creado
 	 	también
 	 	pollo.
 	 	Nos
 	 	shattered.
