estandar	dialectal	whisper
Y	Y	Y
pasar	pasar	pasaba
por	por	por
el	el	el
frente	frente	defente
de	de	de
noche	noche	noche
~…	~…	a
~,	~,	ver
a	a	cómo
ver	ver	era
cómo	cómo	aquello.
era	era	Y
aquello	aquello	por
~,	~,	eso
y	y	ahora
por	por	mismo
eso	eso	no
ahora	ahora	promuedejar.
mismo	mismo	O
pues	pues	sea
no	no	que
podemos	podemos	aquellos
dejar	dejar	que
~,	~,	hicieron
o	o	aquí
sea	sea	ahora
que	que	dejarlo,
¿~	¿~	no
aquellos	aquellos	se
hicieron	hicieron
aquello	aquello
y	y
vamos	vamos
a	a
dejarlo	dejarlo
~?	~?
No	No
se	se
deja	deja
~.	~.
