estandar	dialectal	whisper
Que	Que	¿Y
vendían	vendían	lo
[HS:I1	[HS:I1	he
		Sí			Sí	ido
~.	~.	desde
Venían	Venían	piella
con	con	y
tela	tela	salido
a	a	por
vender	vender	frente
por	por	a
los	los	San
pueblos	pueblos
~.	~.
		]			]
[A-PIn:	[A-PIn:
		telitas			telitas
		]			]
a	a
un	un
[A-Inn]	[A-Inn]
A	A
golpe	golpe
de	de
calcetín	calcetín
~.	~.
[RISAS]	[RISAS]
Y	Y
yo	yo
he	he
ido	ido
donde	donde
Viella	Viella
~,	~,
he	he
salido	salido
por	por
Francia	Francia
y	y
he	he
salido	salido
a	a
San_Sebastián	San_Sebastián
~.	~.
