estandar	dialectal	whisper
Perejil	Perejil	Perajín,
~,	~,	más
más	más	que
que	que	todo
todo	todo	lleva
lleva	lleva	gracias
grasas	grasas	a
y	y	sí
~,	~,	y
y	y	arroz.
arroz	arroz	Si
~.	~.	no
Si	Si	lleva
no	no	bastante
llevan	llevan	grasa,
bastante	bastante	no
grasa	grasa	sale
~,	~,	muy
no	no	buena.
~…	~…	Tiene
sale	sale	que
muy	muy	tener
buena	buena	más
~.	~.	veces
Tiene	Tiene	grasa
que	que	de
tener	tener	las
más	más	mantecas,
berza	berza	se
~,	~,	ha
grasa	grasa	estado
~…	~…	atrecitos,
de	de	y
las	las	todos
mantecas	mantecas	se
~,	~,	envolve
esto	esto	en
es	es	un
a	a	vasija
trocitos	trocitos	y
y	y	con
to	to	Perajín
eso	eso	canela
se	se	una
envuelve	envuelve	nueva
en	en	espada
una	una	que
vasija	vasija	se
y	y	dice,
con	con	pero
perejil	perejil	si
~,	~,	chuchas
canela	canela	que
~,	~,	hacen
una	una	diferente
nuez	nuez	forma,
moscada	moscada	ahí
~,	~,	está
que	que	un
se	se	catamuña,
dice	dice	allí
~.	~.	lo
Pero	Pero	hacen
hay	hay	muy
sitios	sitios	diferente
que	que	aquí,
hacen	hacen	la
diferente	diferente
forma	forma
~,	~,
yo	yo
he	he
estado	estao
en	en
Cataluña	Cataluña
~,	~,
allí	allí
lo	lo
hacen	hacen
muy	muy
diferente	diferente
a	a
aquí	aquí
~,	~,
la	la
morcilla	morcilla
~.	~.
