estandar	dialectal	whisper
Ah	Ah	Ah,
~,	~,	comer
comer	comer	de
de	de	maravilla,
maravilla	maravilla	verdura
~,	~,	y
verdura	verdura	pescao
y	y	gabillas
el	el	y
pescao	pescao	no
que	que	se
había	había	carne,
si	si	con
no	no	carne
se	se	poca,
~…	~…	a
~,	~,	mí
carne	carne	yo
~,	~,	más
¿~	¿~	pescao
comprende	comprende	o...
~?	~?	y
~,	~,	furó
carne	carne	tan
poca	poca	cosas,
~,	~,	es
a	a	el
mí	mí	cochino
yo	yo	que
más	más	hacíamos.
pescao	pescao	El
o	o	cochino
~…	~…	que
eh	eh	hacíamos,
fruta	fruta	pues
y	y	el
cosas	cosas	cochino
de	de	era
esas	esas	para
¿~	¿~	comer
sabe	sabe	en
~?	~?	casa.
el	el	En
~,	~,	primero
el	el	comiela
cochino	cochino	la
que	que	mocilla.
hacíamos	hacíamos	Ah,
~,	~,	de
[HS:E2	[HS:E2	eso.
		[Asent]			[Asent]	El
~.	~.	tocino,
		]			]	después
el	el	que
cochino	cochino	a
que	que	mí
hacíamos	hacíamos	no
era	era	me
~,	~,	gustaba.
pues	pues	En
el	el	después
~,	~,	llegaba
el	el	y
cochino	cochino	las
era	era	mujeres
pa	pa	ponían
comer	comer	el
en	en	hueso
casa	casa	del
[HS:E2	[HS:E2	cochino
		[Asent]			[Asent]	y
~.	~.	todo
		]			]	eso,
~,	~,	que
de	de	le
primero	primero	habían
comía	comía	repelado
la	la	para
~,	~,	la
la	la	morcilla
~,	~,	y
la	la	para
morcilla	morcilla	la
~,	~,	sobrasa
[HS:E2	[HS:E2	y
		[Asent]			[Asent]	todo
~.	~.	eso.
		]			]	Por
antes	antes	resulta
~,	~,	que
el	el	todo
tocino	tocino	eso
[HS:E2	[HS:E2	lo
		[Asent]			[Asent]	estaba
~.	~.	en
		]			]	todo
después	después	ahí,
que	que	la
a	a	localiza,
mí	mí	la
no	no	sobralada,
me	me	después
gustaba	gustaba	el
y	y	sabón,
en	en	todo
después	después	eso.
llegaba	llegaba	Entonces
y	y	resulta
~,	~,	que
y	y	todo
~,	~,	ahí
y	y	iba
las	las	a
mujeres	mujeres	ir
ponían	ponían	así,
el	el	entonces,
~,	~,	era
el	el	palverano,
~,	~,	comprende,
los	los	palverano,
huesos	huesos	en
del	del	general,
~,	~,	mira,
del	del	hoy
cochino	cochino	sobrasada
y	y	para
todo	todo	desayunar
eso	eso	por
que	que	sobrasada
le	le	de
habían	habían	allá,
repelado	repelado	en
pa	pa	un
~,	~,	trozo
pa	pa	de
la	la	sobrasada
morcilla	morcilla	y
y	y	el
pa	pa	pan
~,	~,	ya
pa	pa	está,
~,	~,	en
pa	pa	la
la	la	mala
~,	~,	detenida,
la	la	y
sobrasada	sobrasá	el
y	y	pan
todo	todo	también
eso	eso	hacíamos
pues	pues	trigo
resulta	resulta	y
que	que	ahí
todo	todo	vamos
eso	eso	al
lo	lo	molino
estaba	estaba	a
todo	todo	coger
ahí	ahí	el
las	las	trigo,
longanizas	longanizas	a
~,	~,	molerlo,
la	la	y
sobrada	sobrada	después
~,	~,	que
pues	pues	justamente
el	el	en
jamón	jamón	todo
~,	~,	eso,
todo	todo	entonces
eso	eso	pasó
~;	~;	mucho,
entonces	entonces	porque
resulta	resulta	resulta
que	que	que
tú	tú	tenía
ibas	ibas	entre
~,	~,	dino,
ibas	ibas	cuando
~,	~,	aquí
ibas	ibas	a
haciendo	haciendo	Franco
y	y	y
entonces	entonces	cuando
era	era	se
pa	pa	terminó
el	el	la
~,	~,	guerra
pa	pa	y
el	el	resulta
verano	verano	que
~,	~,	entonces
[HS:E2	[HS:E2	no
		[Asent]			[Asent]	teníamos
~.	~.	que
		]			]	declararlo
¿~	¿~	todo
comprende	comprende	y
~?	~?	toda
~,	~,	contrabando.
pa	pa	Entonces
el	el	resulta
verano	verano	que
~,	~,	teníamos
mira	mira	que
pues	pues	entregar
~,	~,	el
pues	pues	aceite
hoy	hoy	tanto
sobrasada	sobrasada	por
pa	pa	ciento
~,	~,	y
pa	pa	casi
desayunar	desayunar	regalado,
pues	pues	tenía
sobrasada	sobrasada	que
~,	~,	trabajar
[A-Inn]	[A-Inn]	y
un	un	el
trozo	trozo	aceite
y	y	y
el	el	el
pan	pan	trigo
ya	ya	normal.
está	está	Entonces
~,	~,	el
na	na	trigo
más	más	después
tenías	tenías	teníamos
~,	~,	que
[HS:E2	[HS:E2	ir
		[Asent]			[Asent]	nosotros
~.	~.	al
		]			]	molino,
y	y	hacerlo
el	el	y
pan	pan	de
también	también	contrabando
hacíamos	hacíamos	y
trigo	trigo	tenía
y	y	que
íbamos	íbamos	ir,
al	al	era
molino	molino	tuyo,
a	a	tenía
~,	~,	que
a	a	ir
~,	~,	a
a	a	molerlo
coger	coger	por
el	el	camino,
trigo	trigo	que
~,	~,	no
a	a	te
~,	~,	encontrarlo,
a	a	bueno,
~,	~,	si
a	a	se
molerlo	molerlo	encontraba,
y	y	te
en	en	lo
después	después	quitaba
que	que	y
~,	~,	si
que	que	no,
justamente	justamente	y
en	en	el
todo	todo	molino
~,	~,	igual,
eh	eh	ahí
~,	~,	va
~¡~	~¡~	y
buah	buah	lo
~!	~!	molí,
~,	~,	y
entonces	entonces	así
eso	eso	hacíamos
pasó	pasó	el
mucho	mucho	pan
porque	porque	en
resulta	resulta	casa,
que	que	pan
teníamos	teníamos	y
y	y	eso
entonces	entonces	ya
vino	vino	tenía,
cuando	cuando	hombre,
aquí	aquí	por
~,	~,	eso
a	a	que
Franco	Franco	tenía
y	y	más
cuando	cuando	campo,
se	se	pues
terminó	terminó	tenía
la	la	hacia
guerra	guerra	más
y	y	trigo
resulta	resulta	y
que	que	hacia
entonces	entonces	de
~,	~,	la
no	no	inteja,
~,	~,	de
teníamos	teníamos	la
que	que	tía,
declararlo	declararlo	esto,
todo	todo	garbanzo,
y	y	así
todo	todo	como
a	a	le
contrabando	contrabando	llamaba,
y	y	bueno,
entonces	entonces	varias
resulta	resulta	futas
que	que	lúmenes,
teníamos	teníamos	espéroles,
que	que	que
entregar	entregar	era...
el	el	y
aceite	aceite
el	el
tanto	tanto
por	por
ciento	ciento
y	y
~,	~,
y	y
~,	~,
y	y
~,	~,
y	y
po-	po-
~,	~,
casi	casi
rega-	rega-
~,	~,
regalao	regalao
~,	~,
tenías	tenías
que	que
[A-PIn:	[A-PIn:
		tragar			tragar
		]			]
y	y
el	el
aceite	aceite
y	y
~,	~,
y	y
~,	~,
y	y
~,	~,
y	y
el	el
trigo	trigo
igual	igual
y	y
entonces	entonces
el	el
trigo	trigo
en	en
después	después
teníamos	teníamos
que	que
ir	ir
nosotros	nosotros
al	al
molino	molino
a	a
hacerlo	hacerlo
~,	~,
ir	ir
de	de
contrabando	contrabando
y	y
tenías	tenías
que	que
ir	ir
~,	~,
era	era
tuyo	tuyo
y	y
tenías	tenías
que	que
ir	ir
a	a
molerlo	molerlo
por	por
caminos	caminos
que	que
no	no
te	te
encontrara	encontrara
la	la
Guardia_Civil	Guardia_Civil
~,	~,
pues	pues
si	si
te	te
encontraba	encontraba
te	te
lo	lo
quitaba	quitaba
y	y
si	si
no	no
~,	~,
ya	ya
sabes	sabes
y	y
al	al
~,	~,
y	y
al	al
molino	molino
igual	igual
ibas	ibas
y	y
lo	lo
molías	molías
igual	igual
y	y
haci-	haci-
~,	~,
hacíamos	hacíamos
el	el
~,	~,
el	el
pan	pan
en	en
casa	casa
~,	~,
pan	pan
y	y
eso	eso
yo	yo
tenía	tenía
~,	~,
¿~	¿~
comprende	comprende
~?	~?
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
~,	~,
y	y
por	por
eso	eso
el	el
que	que
tenía	tenía
más	más
campo	campo
pues	pues
eh	eh
~…	~…
tenía	tenía
~|	~|
hacía	hacía
más	más
trigo	trigo
y	y
hacía	hacía
len-	len-
~,	~,
lentejas	lentejas
~,	~,
hacía	hacía
~…	~…
esto	esto
garbanzos	garbanzos
~,	~,
hacía	hacía
eh	eh
~…	~…
~,	~,
eh	eh
~…	~…
~,	~,
¿~	¿~
cómo	cómo
se	se
llama	llama
eso	eso
~?	~?
~,	~,
bueno	bueno
~,	~,
varias	varias
frutas	frutas
~,	~,
¿~	¿~
comprende	comprende
~?	~?
~,	~,
e-	e-
~,	~,
e-	e-
~,	~,
[L-Otra:	[L-Otra:
		els			els
pessols	pessols
		]			]
~.	~.
