estandar	dialectal	whisper
El	El	las
~…	~…	colmenas,
Trasladaban	Trasladaban	hasta
[HS:E	[HS:E	que
		La			La	ya
~,	~,	se
la	la	terminó
~,	~,	la
la	la	época
colmena	colmena	de
~.	~.	la
		]			]	primavera.
las	las	Yo
colmenas	colmenas	voy
allí	allí	a
~,	~,	lo
hasta	hasta	recogiar
que	que	y
ya	ya	si
se	se	van
termina	termina	a
la	la	su
época	epóca	pueblo,
de	de	deja
~,	~,	con
de	de	la
~,	~,
de	de
la	la
primavera	primavera
y	y
luego	luego
ya	ya
lo	lo
recogían	recogían
se	se
iban	iban
a	a
~,	~,
a	a
su	su
pueblo	pueblo
~,	~,
deja-	deja-
~,	~,
con	con
las	las
[HS:E	[HS:E
		¿~			¿~
Y	Y
ustedes	ustedes
qué	qué
~,	~,
		]			]
colmenas	colmenas
y	y
ya	ya
está	está
~.	~.
