estandar	dialectal	whisper
Según	Según	según
[HS:E1	[HS:E1	guarro
		Aquí			Aquí	que
no	no	sea,
~.	~.	si
		]			]	eres
lo	lo	un
guarro	guarro	guarro
que	que	que
seas	seas	te
~.	~.	hace
[RISAS]	[RISAS]	pise
Si	Si	la
eres	eres	cama,
un	un	o
guarro	guarro	eres
que	que	un
te	te	guarro
haces	haces	que
pis	pis	no
en	en	te
la	la	lava
cama	cama	los
[HS:E1	[HS:E1	pies
		No			No	cuando
~.	~.	saco
Bueno	Bueno	tardes
~,	~,	ni
ya	ya	nada,
~…	~…	pues
		]			]	el
o	o	concho
eres	eres	se
un	un	pone
guarro	guarro	puerco
que	que	y
no	no	entonces
te	te	que
lavas	lavas	lavarlo
los	los	en
pies	pies	no
cuando	cuando	todos
vas	vas	los
a	a	años
acostarte	acostarte	cada
ni	ni	cuando
nada	nada	lo
~,	~,	vea
pues	pues	que
el	el	está
colchón	colchón	puerco,
se	se	pero
pone	pone	bueno,
puerco	puerco	por
y	y	lo
entonces	entonces	lavarlo,
tienes	ties	vamos
que	que	a
lavarlo	lavarlo	lavar
no	no	el
todos	todos	concho,
los	los	pasé
años	años	a
~,	~,	lavarlo
cada	cada	en
~…	~…	el
~|	~|	ejemplo
cuando	cuando	de
lo	lo	ese
veas	veas	patio
que	que	y
está	está	lavarlo
puerco	puerco	al
~.	~.	concho
[HS:E1	[HS:E1	y
		[Asent]			[Asent]	lo
~.	~.	voy
		]			]	a
Pero	Pero	que
hombre	hombre	tenías
~,	~,	en
mi	mi	la
mujer	mujer	lana,
pues	pues	o
lo	lo	que
lavaba	lavaba	irías
a	a	lavarla
lo	lo	tú
mejor	mejor	por
llegaba	llegaba	la
el	el	lavarla
verano	verano	también
~:	~:	y
«~	«~	hacia
Pues	Pues	lo
vamos	vamos	mismo
a	a	que
lavar	lavar	lo
el	el	primero,
colchón	colchón	o
~»	~»	que
~.	~.	no
Vaciabas	Vaciabas	por
la	la	la
lana	lana	dos,
por	por	hay
ejemplo	ejemplo	unos
ahí	ahí	parlos
en	en	de
ese	ese	lavarla
patio	patio	en
y	y	la
lavaba	lavaba	lana,
el	el	lo
colchón	colchón	voy
y	y	un
luego	luego	poquito
pos	pos	vuelta
ya	ya	y
que	que	la
tenías	tenías	empieza
ahí	ahí	a
la	la	concho
lana	lana	y
o	o	no
querías	querías	te
lavarla	lavarla	ves
tú	tú	y
pos	pos	el
la	la	concho
lavabas	lavabas	no,
también	también	yo
y	y	pues
hacías	hacías	si
lo	lo	lavarlo,
mismo	mismo	porque
que	que	por
lo	lo	ejemplo
primero	primero	se
~;	~;	mancha
o	o	o
que	que	cualquier
no	no	cosa
~,	~,	y
pues	pues	eso
la	la	ya
dabas	dabas	depende
ahí	ahí	de
unos	unos	cómo
palos	palos	te
a	a	desfogó
la	la	el
lana	lana	concho,
~,	~,	antes
se	se	daban
ponía	ponía	a
un	un	lúgla
poquito	poquito	mujeres
hueca	hueca	en
y	y	las
la	la	casas,
metías	metías	pues
al	al	al
colchón	colchón	mejor
otra	otra	se
vez	vez	podía
y	y	manchar
ya	ya	el
está	está	concho
~.	~.	y
[HS:E1	[HS:E1	tenían
		[Asent]			[Asent]	que
~.	~.	lavarlo,
		]			]	ahora
Y	Y	no
el	el	dan
colchón	colchón	a
~,	~,	luz,
oye	oye	o
~,	~,	alguna
pos	pos	delato
sí	sí	también
lavarlo	lavarlo	que
pos	pos	no
por	por	sé
ejemplo	ejemplo	si
se	se	que
mancha	mancha	por
o	o	acá
cualquier	cualquier	por
cosa	cosa	ejemplo
y	y	tiene
eso	eso	un
ya	ya
depende	depende
de	de
cómo	cómo
esté	esté
de	de
puerco	puerco
el	el
colchón	colchón
~.	~.
Antes	Antes
daban	daban
a	a
luz	luz
las	las
mujeres	mujeres
en	en
las	las
casas	casas
pos	pos
a	a
lo	lo
mejor	mejor
se	se
podía	podía
manchar	manchar
el	el
colchón	colchón
y	y
tenían	tenían
que	que
lavarlo	lavarlo
~;	~;
ahora	ara
que	que
no	no
dan	dan
a	a
luz	luz
~,	~,
pos	pos
hay	hay
un	un
adelanto	adelanto
también	también
~,	~,
que	que
no	no
se	se
tiene	tie
que	que
emporcar	porcar
por	por
ejemplo	ejemplo
de	de
un	un
parto	parto
~.	~.
