estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	y
y	y	entraba
entraba	entraba	y
y	y	dos
borracho	borracho	rechos,
siempre	siempre	sí.
~.	~.	Sí,
[HS:E1	[HS:E1	bien,
		¿~			¿~	entraba
Ah	Ah	un
~,	~,	tío,
sí	sí	entraba
~?	~?	un
		]			]	abado
Siempre	Siempre	de
que	que	la
entraba	entraba	marcha,
un	un	porque
tío	tío	ya
a	a	estaba...
la	la	yo
una	una	estaba
o	o	bien
las	las	hervada.
dos	dos	Y
de	de	eso
la	la	ella
noche	noche	empezaba
es	es	con
porque	porque	lo
ya	ya	que
estaba	estaba	se
~,	~,	encuentra
había	había	en
estao	estao	la
to'l	to'l	casa.
día	día	Y
en	en	si
el	el	la
bar	ba	munega
y	y	leo
eso	eso	le
ya	ya	decía,
tropezaba	tropezaba	pero
con	con	entonces
~,	~,	se
con	con	ponía
lo	lo	el
que	que	tío,
se	se	la
encontrara	encontrara	mujer
en	en	hacía
la	la	alguna
casa	casa	mune.
~.	~.	O
Y	Y	pues
si	si	te
la	la	tenía
mujé	mujé	algo
a	a	que
lo	lo	ver.
mejó	mejó	Era
le	le	bien,
~,	~,	era
le	le	una
decía	decía	viacarina.
de	de	Eso
to	to	era
~,	~,	ahora.
entonces	entonces	Y
se	se	que
ponía	ponía	se
el	el	ven
tío	tío	con
más	más	nambeso
~…	~…	y
La	La	le
mujer	mujer	me
hacía	hacía	han
~:	~:	muerto
«~	«~	así
Bueno	Bueno	por
~,	~,	sí
bueno	bueno	más.
~,	~,	Yo
acuéstate	acuéstate	era
y	y	un
haz	haz	beso
lo	lo	que
que	que	la
quieras	quieras	escondía
~»	~»	donde
~.	~.	ya
[HS:E1	[HS:E1	se
		[Asent]			[Asent]	estaban
~.	~.	oyando.
		]			]	Que
No	No	no
había	había	te
~,	~,	fue
no	no	la
había	había
cariño	cariño
~.	~.
Eso	Eso
de	de
ahora	ahora
que	que
se	se
ven	ven
~…	~…
con	con
na	na
un	un
beso	beso
y	y
la	la
mano	mano
echada	echá
asín	asín
por	por
encima	cima
~,	~,
eso	eso
na	na
~.	~.
Aquello	Aquello
era	era
~…	~…
un	un
beso	beso
que	que
te	te
das	das
a	a
escondidas	escondías
cuando	cuando
ya	ya
se	se
estaban	estaban
yendo	yendo
~,	~,
que	que
no	no
te	te
fuera	fuera
a	a
ver	vé
nadie	nadie
ni	ni
~…	~…
