estandar	dialectal	whisper
Pues	Pues	Pues
esos	esos	esos
nudos	nudos	nudos
cor-	cor-	corbajos,
~,	~,	los
corvajos	corvajos	llevábamos
~,	~,	los
les	les	corbajos,
llamábamos	llamábamos	ahí
corvejones	corvajones	se
~.	~.	le
Ahí	Ahí	echaba
se	se	para
le	le	que
echaba	echaba	no
pa	pa	diera
que	que	pata,
no	no	porque
diera	diera	soliando
patadas	patás	patais
~,	~,	lejos
porque	porque	de
solían	solían	algunos
dar	dar	de
patadas	patás	la
y	y	cara,
le	le	o
jodían	jodían	algo,
a	a	que
alguno	alguno	tanto
la	la	viene
cara	cara	a
o	o	Taosnos
algo	algo	podrían
~.	~.	llamar
Estando	Estando	así.
bien	bien	Ahora
ataos	ataos	ven,
no	no	¿qué
podían	podían	tal?
ya	ya	¿qué
menearse	menearse	tal?
~.	~.	El
~¡~	~¡~	cuchillazo,
Ahora	Ahora	a
venga	venga	soltaza,
~!	~!	que
~,	~,	te
~¡~	~¡~	crees,
sujetarle	sujetarle	y
bien	bien	una
~!	~!	mujer
~¡~	~¡~	con
Pla	Pla	un
~!	~!
[ONOMAT]	[ONOMAT]
El	El
cuchillazo	cuchillazo
~,	~,
a	a
soltar	soltar
sangre	sangre
que	que
te	te
críe	críe
y	y
una	una
mujer	mujer
con	con
un	un
tornillo	tornillo
~.	~.
