estandar	dialectal	whisper
No	No	No
pasa	pasa	pasa
nada	nada	nada.
~,	~,	Porque
porque	porque	el
el	el	día
día	día	la
~|	~|	política
La	La	no
política	política	detiene
no	no	cambia
detiene	detiene	el
~,	~,	horario
cambia	cambia	y
el	el	el
horario	horario	día
~.	~.	la
Y	Y	noche
el	el	no
día	día	detienen.
y	y	Y
la	la	se
noche	noche	hace
no	no	la
le	le	noche
detienen	detienen	el
~,	~,	día.
y	y	Por
se	se	un
hace	hace	político
la	la	inteligente
noche	noche	que
y	y	ha
el	el	sido
día	día	el
~.	~.	señor,
Por	Por	es
muy	muy	un
político	político	papa
e	e	y
inteligente	inteligente	es
que	que	fundador
sea	sea	de
un	un	Pedro
señor	señor	y
~,	~,	de
es	es	la
un	un	iglesia.
papa	papa	Y
~,	~,	se
y	y	muere
eso	eso	y
es	es	se
fundador	fundador	crea
de	de	más
Pedro	Pedro	papas
~,	~,	y
y	y	obvís
de	de	por
la	la	si.
Iglesia	Iglesia	Y
~,	~,	ha
y	y	conocido
se	se	el
muere	muere	medias
~.	~.	a
Y	Y	cinco
he	he	o
conocido	conocido	seis.
a	a	Aquí
más	más	al
papas	papas	panel
y	y	y
obispos	obispos	un
y	y	agua
he	he	en
conocido	conocido	mi
en	en	casa
mis	mis	fue
días	días	el
a	a	último
cinco	cinco	y
o	o	el
seis	seis	señor
~.	~.	que
Aquí	Aquí	vino
~,	~,	el
al	al	señor
poner	poner	obvís
yo	yo	por
el	el	el
agua	agua	señor
en	en	Alcalde.
mi	mi	Añepo
casa	casa	lo
fue	fue	que
la	la	hacía
última	última	de
vez	vez	la
~.	~.	visita
Y	Y	y
el	el	ahora
señor	señor	que
que	que	vos
vino	vino	vuelve
~,	~,	varalla
el	el	a
señor	señor	lo
obispo	obispo	más
~,	~,	alegre
y	y	del
el	el	pueblo
señor	señor	la
alcalde	alcalde	visita.
~,	~,	Entonces
venían	venían	se
por	por	puede
aquí	aquí	pasar,
haciendo	haciendo	no
la	la	hay
visita	visita	una
~,	~,	frutera
y	y	de
ahora	ahora	cerezas,
que	que	mira
vos	vos	ahora
voy	voy	no
a	a	se
llevar	llevar	han
ahí	ahí	helautodas.
a	a	Se
una	una	puede
~|	~|	comer
a	a	sí
lo	lo	para
más	más	eso.
alegre	alegre	Y
del	del	el
pueblo	pueblo	canto
~,	~,	sobre
la	la	canto,
visita	visita	el
~.	~.	señor
Entonces	Entonces	Obispo
~:	~:	y
«~	«~	el
¿~	¿~	precedente
Se	Se	que
puede	puede	se
pasar	pasar	ha
~?	~?	muerto
~»	~»	el
~.	~.	señor,
Tenía	Tenía	el
una	una	accidente
frutera	frutera	de
de	de	cuenta.
cerezas	cerezas	Y
~:	~:	que
«~	«~	ha
Mira	Mira	ido
~,	~,	a
ahora	ahora	ayudas
no	no	para
~,	~,	esto.
se	se	Pues
han	han	también.
helao	helao	¿Cuánto
todas	todas	día
~»	~»	ha
~.	~.	sido?
«~	«~	¿Cuánto
¿~	¿~	día
Se	Se	ha
puede	puede	sido
comer	comer	en
~?	~?	el
~»	~»	año
~.	~.	y
«~	«~	el
Sí	Sí	siglo?
~,	~,	Tentes
para	para	de
eso	eso	1.525,
son	son	tenes
~»	~»	el
~.	~.	siglo,
Y	Y	inquiéndolos
canto	canto	de
sobre	sobre	ciestros.
canto	canto	Y
~,	~,	los
el	el	seis
señor	señor	horas
obispo	obispo	y
~,	~,	siete
y	y	centros
el	el	de
presidente	presidente	un
~,	~,	señor,
que	que	este
se	se	señor
ha	ha	no
muerto	muerto	esté
este	este	diciendo
año	año
en	en
accidente	accidente
~,	~,
de	de
Cuenca	Cuenca
~,	~,
que	que
dio	dio
ayudas	ayudas
para	para
esto	esto
~,	~,
pues	pues
también	también
~.	~.
¿~	¿~
Cuántos	Cuántos
días	días
~,	~,
cuántos	cuántos
días	días
tiene	tiene
el	el
año	año
~?	~?
¿~	¿~
Y	Y
el	el
siglo	siglo
~?	~?
Treinta_y_seis_mil_quinientos_veinticinco	Treinta_y_seis_mil_quinientos_veinticinco
tiene	tiene
el	el
siglo	siglo
~,	~,
incluyendo	incluyendo
los	los
bisiestos	bisiestos
~,	~,
y	y
las	las
seis	seis
horas	horas
~,	~,
setenta_y_siete	setenta_y_siete
segundos	segundos
~.	~.
Me	Me
lo	lo
enseñó	enseñó
el	el
que	que
me	me
enseñó	enseñó
este	este
diccionario	diccionario
~.	~.
