estandar	dialectal	whisper
un	un	un
jato	jato	jato,
~,	~,	un
un	un	jato
jato	jato	se
~.	~.	puso
Se	Se	a
puso	puso	parí
a	a	la
parir	parir	vaca
la	la	ya
vaca	vaca	y
allá	allá	se
y	y	conoce
se	se	que
conoce	conoce	fue
que	que	a
fue	fue	la
allá	allá	contra
contra	contra	la
la	la	mañana
mañana	mañana	o
o	o	eso
eso	eso	porque
~,	~,	eso
porque	porque	sea
esos	esos	el
al	al	ser
ser	ser	de
de	de	día
día	día	sola
suelen	suelen	y
hacer	hacer	no
muchas	muchas	hacer
cosas	cosas	muchas
~.	~.	cosas.
Pos	Pos	Entonces
entonces	entonces	les
le	le	comieron
comieron	comieron	los
la	la	clientejas.
cría	cría	Pero
entera	entera	muy
~.	~.	pequeños
[HS:E2	[HS:E2	tenía
		Madre			Madre	que
mía	mía	hacer
~.	~.	por
Pues	Pues	ti.
muy	muy	Bueno,
pequeño	pequeño	la
tenía	tenía	jate
que	que	por
ser	ser	su
porque	porque	caro
~…	~…	se
		]			]	puso
Bueno	Bueno	a
~,	~,	Nathéri
la	la	y
~,	~,	Nathío,
la	la	pero
jata	jata	la
~,	~,	elaboraron
pos	pos
claro	claro
~,	~,
se	se
puso	puso
a	a
nacer	nacer
y	y
nació	nació
~,	~,
pero	pero
la	la
devoraron	devoraron
viva	viva
~.	~.
