estandar	dialectal	whisper
Pues	Pues	Pues
~…	~…	en
~,	~,	un
en	en	pueblo
~,	~,	como
en	en	este
un	un	para
pueblo	pueblo	ser
como	como	alcalde
este	este	lo
~,	~,	primero
para	para	ser
ser	ser	buena
alcalde	alcalde	persona
~,	~,	para
lo	lo	que
primero	primero	te
ser	ser	quieran
buena	buena	todos.
persona	persona	Me
~,	~,	da
pa	pa	igual
que	que	las
te	te	tendencias
quieran	quieran	de
todos	todos	las
~.	~.	ideas.
Me	Me	Lo
da	da	primero
igual	igual	es
las	las	buena
tendencias	tendencias	persona.
de	de	Y
las	las	como
ideas	ideas	por
~,	~,	persona
lo	lo	buena
primero	primero	le
es	es	querían
buena	buena	pues
persona	persona	ya
~,	~,	está.
[HS:E1	[HS:E1	O
		[Asent]			[Asent]	oró
~.	~.	al
		]			]	paro
y	y	de
como	como	su<|haw|><|translate|><|es|><|transcribe|>
por	por	Vala,を続fahren
persona	persona	Ideas
buena	buena	y
le	le	juntos
querían	querían	senator
~,	~,	nude,
pues	pues	casado,
ya	ya	se
está	está	vuelve
~.	~.	yo
[HS:E1	[HS:E1	porque
		[Asent]			[Asent]
~.	~.
		]			]
A	A
lo	lo
mejor	mejor
en	en
las	las
próximas	próximas
elecciones	elecciones
~…	~…
