estandar	dialectal	whisper
Le	Le	yo
digo	digo	lo
~:	~:	he
«~	«~	hecho
Pero	Pero	la
¿~	¿~	mujer
qué	qué	le
te	te	digo
ha	ha	yo
hecho	hecho	pero
la	la	que
mujer	mujer	he
~?	~?	hecho
~»	~»	la
~.	~.	mujer
Le	Le	al
digo	digo	contrario
~:	~:	siempre
«~	«~	dando
Oye	Oye	la
~,	~,
¿~	¿~
pero	pero
qué	qué
te	te
ha	ha
hecho	hecho
la	la
mujer	mujer
~?	~?
~»	~»
~.	~.
Al	Al
contrario	contrario
~,	~,
siempre	siempre
dándole	dándole
~,	~,
dándole	dándole
~,	~,
«~	«~
¿~	¿~
pero	pero
qué	qué
te	te
ha	ha
hecho	hecho
la	la
mujer	mujer
~?	~?
~»	~»
~.	~.
[A-Inn]	[A-Inn]
«~	«~
Es	Es
que	que
vaya	vaya
una	una
pesadez	pesadez
to	to
el	el
día	día
allí	allí
~,	~,
y	y
qué	qué
hago	hago
ahí	ahí
to	to
el	el
día	día
en	en
el	el
comedor	comedor
~»	~»
~.	~.
