estandar	dialectal	whisper
de	de	todo
todo	todo	en
~.	~.	quien
[HS:E1	[HS:E1	me
		[Asent]			[Asent]	casan
~.	~.	ahí
		]			]	para
Aquí	Aquí	algunos
en	en	años
mi	mi	los
casa	casa	que
~,	~,	ya
mi	mi	vos
padre	padre	trañeros
algunos	algunos	con
años	años	para
los	los	este
criaba	criaba	caño
~,	~,	puedo
otros	otros	haber
años	años	본Wo
los	los	y
comprabas	comprabas	onion
pequeños	pequeños	pros
y	y	y
los	los	tablespoon
hacías	hacías	để
grandes	grandes
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
a	a
fuerza	fuerza
de	de
tenerlos	tenerlos
~.	~.
