estandar	dialectal	whisper
No	No	No,
~,	~,	vas
vas	vas	a
a	a	la
la	la	tienda
tienda	tienda	y
y	y	te
te	te	trodan
~,	~,	y
te	te	lo
lo	lo	doas
dan	dan	y
y	y	ese
lo	lo	es
das	das	el
y	y	trapeceo,
ese	ese	pero
es	es	eso
el	el	no
trapicheo	trapicheo	vale
pero	pero	palá.
eso	eso	No
no	no	valía
vale	vale	como
pa	pa	lo
na	na	va
~.	~.	plata.
No	No	Aquellos
valía	valía	duros
como	como	tan
~,	~,	hermosos,
como	como	que
la	la	yo
plata	plata	tenía
~.	~.	tres
Aquellos	Aquellos	años
duros	duros	de
tan	tan	varón
hermosos	hermosos	de
que	que	chicos,
yo	yo	pero
tenía	tenía	ordillo.
tres	tres	Lo
y	y	que
se	se	que
los	los	tenga
llevaron	llevaron	es
mis	mis	un
chicos	chicos	recuerdo
~.	~.	de......cato
[RISAS]	[RISAS]	madre
Se	Se	de
los	los
di	di
yo	yo
~.	~.
Digo	Digo
~:	~:
«~	«~
Pa	Pa
que	que
tengáis	tengáis
un	un
recuerdo	recuerdo
de	de
cuando	cuando
tu	tu
madre	madre
era	era
joven	joven
~»	~»
~.	~.
