estandar	dialectal	whisper
|T13|	|T13|	y
Y	Y	todo
todos	tos	ya
ya	ya	te
te	te	digo
digo	digo	como
~,	~,	guapo
muy	muy	todo
guapos	guapos	y
todos	tos	no
~,	~,	tienen
y	y	lo
no	no	más
tiene	tiene	preciso
~,	~,	lo
lo	lo	más
más	más	eso
preciso	preciso	que
~,	~,	no
lo	lo	tienen
más	más	hombre
~…	~…	que
Eso	Eso	no
~,	~,	tienen
que	que	falta
~,	~,	ninguna
que	que	que
no	no	no
tienen	tienen	tienen
~,	~,	falta
hombre	hombre	y
~,	~,	luego
que	que	otra
no	no	cosa
tienen	tienen	todos
falta	falta	han
ninguna	ninguna	estado
~,	~,	las
que	que	bendiciones
no	no	por
tienen	tienen	la
falta	falta	iglesia
~.	~.	y
Y	Y	todos
aluego	aluego	sean
otra	otra	casados
cosa	cosa	bien
~,	~,	que
todos	tos	no
se	se	hay
han	han	ninguna
echado	echao	un
las	las	to
bendiciones	bendiciones	como
por	por	salallos
la	la	que
iglesia	iglesia	ahora
~,	~,	se
y	y	lleva
todos	tos	eso
se	se	que
han	han	están
casado	casaó	muy
bien	bien	bien
~,	~,	eso
que	que	es
no	no	un
hay	hay	vallá
ninguno	ninguno	un
junto	junto	grabo
como	como
sabéis	sabéis
usted	usté
que	que
ahora	ahora
se	se
lleva	lleva
eso	eso
~.	~.
Que	Que
están	están
todos	tos
bien	bien
~.	~.
Eso	Eso
es	es
un	un
~…	~…
Vaya	Vaya
~,	~,
un	un
grado	grao
blanco	blanco
~.	~.
