estandar	dialectal	whisper
Porque	Porque	Porque
~…	~…	eso
[R-Glp]	[R-Glp]	es
eso	eso	curioso,
es	es	yo
curioso	curioso	lo
~,	~,	he
que	que	hecho
yo	yo	en
~…	~…	un
~,	~,	municipio
yo	yo	grande,
lo	lo	coges,
he	he	por
hecho	hecho	ejemplo,
~.	~.	Martínez,
En	En	hogarcía,
un	un	peres,
municipio	municipio	páginas
grande	grande	y
~,	~,	páginas
¿~	¿~	que
no	no	todos,
~?	~?	y
~,	~,	apellidos
[OTRAS-EM]	[OTRAS-EM]	de
coges	coges	aquí,
por	por	pues
ejemplo	ejemplo	alguno,
~,	~,	pero
Ma-	Ma-	poco
~,	~,
Martínez	Martínez
o	o
García	García
o	o
~…	~…
Pérez	Pérez
~,	~,
[OTRAS-EM]	[OTRAS-EM]
páginas	páginas
y	y
páginas	páginas
que	que
~,	~,
que	que
to-	to-
~,	~,
todo	todo
es	es
~,	~,
¿~	¿~
eh	eh
~?	~?
[HS:E1	[HS:E1
		Ya			Ya
~,	~,
ya	ya
~,	~,
ya	ya
~.	~.
		]			]
Y	Y
apellidos	apellidos
de	de
aquí	aquí
~,	~,
pues	pues
sí	sí
~,	~,
alguno	alguno
~,	~,
alguno	alguno
~,	~,
pero	pero
~…	~…
[R-Cas]	[R-Cas]
[HS:E1	[HS:E1
		Ya			Ya
~,	~,
ya	ya
~.	~.
		]			]
poca	poca
cosa	cosa
~.	~.
[RISAS]	[RISAS]
