estandar	dialectal	whisper
Antes	Antes	hasta
era	era	era
diferente	diferente	diferente
luego	luego	luego
ya	ya	ya,
sí	sí	cuando
~,	~,	ya
cuando	cuando	eran
ya	ya	mozicos,
eran	eran	que
mocicos	mocicos	ya
que	que	eran
ya	ya	mayores
eran	eran	y
mayores	mayores	algunos
y	y	querían
alguno	alguno	estarse
~…	~…	en
quería	quería	un
echarse	echarse	día
novia	novia	cuando
pos	pos	se
entonces	entonces	se
se	se	rompieron
iban	iban	bien,
viendo	viendo	como
~,	~,	vienes
pos	pos	en
bien	bien	los
en	en	países,
~…	~…	en
~,	~,	el
en	en	país,
los	los	en
bailes	bailes	el
~.	~.	país,
Normalmente	Normalmente	cuando
en	en	se
el	el	ha
baile	baile	nacido
~,	~,	en
o	o	el
en	en	pueblo
las	las	y
fiestas	fiestas	en
cuando	cuando	esa
hacían	hacían	cosa
la	la	ya
fiesta	fiesta
en	en
el	el
~…	~…
~,	~,
en	en
el	el
pueblo	pueblo
y	y
todas	todas
esas	esas
cosas	cosas
~,	~,
y	y
ya	ya
está	está
~.	~.
