estandar	dialectal	whisper
Hace	Hace	Pues...
ya	ya	¡Ven
sesenta	sesenta	a
años	años	la
~…	~…	iglesia!
[R-Vnt]	[R-Vnt]	Y
unos	unos	cogían
faroles	faroles	la
preciosos	preciosos	vieja
~…	~…	en
~,	~,	del
preciosos	preciosos	Rosario,
~,	~,	la
con	con	coge
cristales	cristales	en
de	de	el
color	color	que
~.	~.	cuatro
Como	Como	mozas.
era	era	Y
por	por	la
la	la	lleva
noche	noche	en
la	la	torre
procesión	procesión	de
[HS:E	[HS:E	dos.
		[Asent]			[Asent]	¿El
~.	~.	rey
		]			]	se
hacía	hacía	está
bonito	bonito	allí?
~…	~…	¿Pasán
~,	~,	allá?
bonito	bonito	¿Están
~…	~…	agosto
~,	~,	por
bonito	bonito	aquí?
~,	~,	¿Está
muy	muy	de
bonito	bonito	la
 	 	iglesia?
 	 	El
 	 	cojan,
 	 	lernoso
 	 	sirpendón.
 	 	¡Cójan,
 	 	lernoso
 	 	sirpendón!
 	 	¿El
 	 	sacarte?
 	 	¿La
 	 	cruz?
 	 	¿El
 	 	sacarte?
 	 	¿El
 	 	abigen?
 	 	¿El
 	 	triste?
 	 	Y
 	 	no
 	 	es
 	 	para
 	 	vos,
 	 	pareciosos
 	 	a
 	 	mí.
 	 	Porque
 	 	antes
 	 	no
 	 	había
 	 	luz
 	 	eléctrica.
 	 	¡Agea!
 	 	¿Agea?
 	 	Se
 	 	senta
 	 	años.
 	 	Agea.
 	 	Nos
 	 	vemos
 	 	a
 	 	vos,
 	 	pareciosos.
 	 	Con
 	 	pistales
 	 	de
 	 	color.
 	 	¿El
 	 	rey?
 	 	¡Puede
 	 	a
 	 	por
 	 	la
 	 	noche!
 	 	La
 	 	procesión.
 	 	¡Hacía
 	 	bonito,
 	 	bonito!
 	 	¡Hacía
 	 	bonito!
 	 	¡Hacía
 	 	bonito!
 	 	¡Hacía
 	 	bonito!
