estandar	dialectal	whisper
A	A	A
~,	~,	puro
a	a	de
~,	~,	pegarle
a	a	por
puro	puro	invadirciendo
de	de	y
~,	~,	cada
a	a	vez
puro	puro	que
de	de	habías
~,	~,	conmro
de	de	fuera
pegarle	pegale	que
pos	pos	había
ibas	ibas	roto,
deshiciendo	deshiciendo	pues
y	y	ha
cada	cada	cargado
vez	vez	en
que	que	un
~,	~,	tráctor
que	que	y
había	había	ha
escombro	escombro	tirado
fuera	fuera	la
~,	~,	basura
que	que	y
había	había	ahí
roto	roto	rebajando
~,	~,	más,
pues	pues	y
a	a	cada
cargarlo	cargalo	vez
en	en	que
un	un	había
tractor	tractor	viaje
y	y	a
a	a	tirarlo
tirarlo	tiralo	la
a	a	basura,
la	la	hasta
basura	basura	que
y	y	lo
a	a	hicimos
ahí	ahí	rebaje
rebajando	rebajando	todo
más	más	y
y	y	una
cada	cada	vez
vez	vez	se
que	que	rebajó
había	había	por
viaje	viaje	la
~,	~,	escena,
a	a	ya
tirarlo	tiralo	podía
a	a	entrar
la	la	en
basura	basura	el
~.	~.	coche,
Hasta	Hasta	y
que	que	en
lo	lo	el
hicimos	hicimos	coche
rebaje	rebaje	me
todo	todo	hice
~,	~,	de
y	y	pendiente,
de	de	en
una	una	vez
vez	vez	de
se	se	hacerlo
rebajó	rebajó	plano,
~,	~,	lo
pues	pues	hice
entonces	entonces	pendiente,
ya	ya	porque
~,	~,	formados
ya	ya	callesan
podía	podía	las
entrar	entrar	quinas
en	en	y
el	el	entraba
coche	coche	de
~.	~.	cara
Y	Y	y
en	en	pasali
el	el	de
coche	coche	culo,
~…	~…	pues
me	me	como
hice	hice	lo
~…	~…	hice
de	de	pendiente
~…	~…	salía
~,	~,	el
de	de	motor
pendiente	pendiente	paraud,
~,	~,	y
en	en	entonces
vez	vez	sentías
de	de	y
hacerlo	hacerlo	venía,
plano	plano	no
lo	lo	venía,
hice	hice	porque
pendiente	pendiente	si
porque	porque	lo
forma	forma	había
dos	dos	hecho
calles	calles	ya
~,	~,	no,
está	está	si
en	en	no
la	la	le
esquina	esquina	dar
y	y	más
entraba	entraba	al
de	de	motor
cara	cara	no
y	y	sale,
pa	pa	y
salir	salir	al
de	de	coche,
culo	culo	pero
~,	~,	hacia
pues	pues	el
como	como	pendiente
lo	lo	sueltas
hice	hice	el
pendiente	pendiente	freno
~,	~,	y
salía	salía	el
el	el	coche
motor	motor	te
parao	parao	va
~.	~.	saliendo,
[HS:E2	[HS:E2	y
		[Asent]			[Asent]	si
~.	~.	sientes
		]			]	alguno
Y	Y	que
entonces	entonces	viene,
sentía	sentía	pues
si	si	para
venía	venía	hacer
alguno	alguno	el
o	o	coche
no	no	y
venía	venía	que
~.	~.	pase,
Porque	Porque	y
si	si	cuando
lo	lo	no
había	había	sienten
hecho	hecho	hay
llano	llano	que
~,	~,	vienes
si	si	a
no	no	les,
le	le	como
das	das	no
marcha	marcha	hay
el	el	el
motor	motor	motor
no	no	en
sale	sale	el
~,	~,	marcha,
[HS:E2	[HS:E2	si
		[Asent]			[Asent]	vienes
~.	~.	alguno,
		]			]
el	el
coche	coche
~.	~.
Pero	Pero
hacerlo	hacelo
pendiente	pendiente
~,	~,
[R-Vhc]	[R-Vhc]
sueltas	sueltas
el	el
freno	freno
y	y
~,	~,
y	y
el	el
~,	~,
y	y
el	el
coche	coche
te	te
va	va
saliendo	saliendo
~.	~.
[HS:E2	[HS:E2
		Claro			Claro
~.	~.
		]			]
Y	Y
si	si
sientes	sientes
alguno	alguno
que	que
viene	viene
~,	~,
pues	pues
paras	paras
el	el
coche	coche
y	y
que	que
pase	pase
~.	~.
Y	Y
cuando	cuando
no	no
siente	siente
nadie	nadie
que	que
viene	viene
~,	~,
sales	sales
como	como
~,	~,
como	como
no	no
~|	~|
el	el
motor	motor
va	va
en	en
marcha	marcha
~,	~,
pues	pues
sientes	sientes
si	si
viene	viene
alguno	alguno
o	o
no	no
~.	~.
