estandar	dialectal	whisper
La	La	¿No
tele	tele	tiene?
~.	~.	Lo
Lo	Lo	que
que	que	dicen,
dicen	dicen	ay,
~.	~.	ay,
[L-Otra:	[L-Otra:	ay,
		«~			«~	siempre
Calle	Calle	igual,
~,	~,	después
escolta	escolta	tienes
~,	~,	un
calle	calle	rato,
~»	~»	click,
~.	~.	click,
		]			]	click,
Siempre	Siempre	click,
igual	igual	y
~,	~,	ahora
hombre	hombre	esto,
~.	~.	esto
Después	Después	lo
~,	~,	encuentro
tienen	tienen	horrible,
un	un	un
rato	rato	puerto
~,	~,	horrible
clic	clic	después,
~,	~,	no
clic	clic	hay
~,	~,	familia,
clic	clic	porque
~,	~,	no
clic	clic	hablas,
~,	~,	no
clic	clic	hablas,
[ONOMAT]	[ONOMAT]	hay
~.	~.	una
Yo	Yo	amiga
esto	esto	mía
~…	~…	que
~,	~,	han
esto	esto	hecho
lo	lo	una
encuentro	encuentro	casa
horrible	horrible	nueva
~.	~.	y
Lo	Lo	el
encuentro	encuentro	marido
horrible	horrible	tiene
esto	esto	una
ya	ya	cocina
~.	~.	muy
[R-Ind]	[R-Ind]	grande
A-	A-	y
~,	~,	no
ahí	ahí	la
~,	~,	cocina,
no	no	y
hay	hay	le
familia	familia	dijo,
porque	porque	aquí
no	no	prohibido
~,	~,	poner
no	no	ninguna
hablan	hablan	TV,
~.	~.	y
No	No	no
hablas	hablas	han
~.	~.	puesto
Hay	Hay	la
una	una	TV,
amiga	amiga	la
mía	mía	TV,
que	que	el
han	han	que
hecho	hecho	quiera
~…	~…	ver
una	una	la
casa	casa	TV
nueva	nueva	que
~.	~.	se
Y	Y	va
el	el	a
marido	marido	eucometer,
~…	~…	y
~|	~|	si
Comen	Comen	no
~|	~|	que
tienen	tienen	se
una	una	va
cocina	cocina	a
muy	muy	ee
grande	grande	la
~,	~,	habitación,
y	y	pero
comen	comen	el
a	a	que
la	la	no
cocina	cocina	quiere
~.	~.	es
Y	Y	TV,
le	le	y
dijo	dijo	no
~:	~:	la
«~	«~	tiene,
~¡~	~¡~	¿eh?
Aquí	Aquí	y
prohibido	prohibido	siempre
poner	poner	lo
ninguna	ninguna	dice,
tele	tele	hoy
~!	~!	que
~»	~»	responde,
~.	~.	y
Y	Y	hasta
no	no	el
han	han	menos
puesto	puesto	hablamos,
la	la
tele	tele
~.	~.
«~	«~
La	La
tele	tele
~,	~,
el	el
que	que
quiera	quiera
ver	ver
la	la
tele	tele
~,	~,
que	que
se	se
vaya	vaya
al	al
comedor	comedor
~.	~.
Y	Y
si	si
no	no
que	que
se	se
vaya	vaya
a	a
la	la
habitación	habitación
~.	~.
~¡~	~¡~
Pero	Pero
aquí	aquí
no	no
quiero	quiero
tele	tele
~!	~!
~»	~»
~.	~.
Y	Y
no	no
la	la
tienen	tienen
~,	~,
eh	eh
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
~…	~…
~,	~,
y	y
siempre	siempre
lo	lo
dice	dice
~:	~:
«~	«~
[EXCL]	[EXCL]
Qué	Qué
razón	razón
tenía	tenía
~,	~,
que	que
al	al
menos	menos
hablamos	hablamos
~»	~»
~.	~.
