estandar	dialectal	whisper
Todas	Toas	todos
las	las	los
casas	casas	casas
se	se	se
criaba	criaba	criaban
un	un	cerdo.
cerdo	cerdo	¿A
~.	~.	qué
[HS:E2	[HS:E2	cerdo?
		[Asent]			[Asent]	Se
~.	~.	mataban,
Un	Un	se
puerco	puerco	hacía
~.	~.	todo
		]			]	el
Aquel	Aquel	trabajo
cerdo	cerdo	cerdo
se	se	que
~,	~,	hay,
se	se	el
~…	~…	peticar,
~,	~,	los
se	se	esperniels
mataba	mataba	se
~,	~,	colgaban
se	se	encima
~,	~,	del
se	se	techo
hacía	hacía	donde
todo	todo	pasaba
el	el	la
trabajo	trabajo	aire,
del	del	donde
cerdo	cerdo	ellos
que	que	salían
hay	hay	que
~,	~,	no
las	las	se
butifarras	butifarras	estropeaban
~,	~,	y
los	los	quedaban
[L-Otra:	[L-Otra:	secos,
		pernils			pernils	bonísimos,
		]			]	quedaban
~,	~,	los
se	se	encuentran
colgaba	colgaba	en
encima	encima	que
el	el	ellos
techo	techo	eran
donde	donde	bonísimos.
pasaba	pasaba	Sí,
el	el	que
aire	aire	no,
~,	~,	se
donde	donde	mataban
ellos	ellos	cerdo.
sabían	sabían	También
que	que	entendieron
no	no	la
se	se	equivocación
estropeaba	estropeaba	que
y	y	hicimos
quedaban	quedaban	mi
secos	secos	padre,
buenísimos	buenísimos	por
~,	~,	eso
que	que	lo
ya	ya	va
no	no	a
se	se	ir
encuentran	encuentran	trabajando
de	de	por
aquellos	aquellos	cerdo
~.	~.	y
[R-Inf]	[R-Inf]	no
Eran	Eran	se
buenísimos	buenísimos	le
~.	~.	van
Y	Y	a
~…	~…	dar
sí	sí	porque
que	que	el
es	es	día
verdad	verdad	de
~,	~,	día,
se	se	el
mataban	mataban	día
cerdos	cerdos	de
~…	~…	día,
A	A	el
mi	mi	día
entender	entender	de
una	una	día
equivocación	equivocación	contaba
que	que	cada
hacía	hacía	día.
mi	mi	salvo,
padre	padre	sorry,
porque	porque	me
cada	cada	sesi
año	año	yo
trabajaba	trabajaba	te
con	con	explico
el	el	y
cerdo	cerdo	así
y	y	me9
no	no	poco
teni-	teni-	de
~,	~,	contigo,
no	no	y
quedaba	quedaba	eso
nada	nada	es
porque	porque	algo
el	el	que
día	día	Yesterday
que	que	was
ibas	ibas	yani,
y	y	a
cogías	cogías	dormir
la	la	y
butifarra	butifarra	no,
~,	~,	el
el	el	co�ile�,
~,	~,	le
había	había	bajo
uno	uno	el
que	que	co
las	las	to
contaba	contaba	pegando
cada	cada	condux
día	día
~.	~.
[RISAS]	[RISAS]
«~	«~
Aquí	Aquí
falta	falta
una	una
butifarra	butifarra
~,	~,
¿~	¿~
quién	quién
la	la
ha	ha
cogido	cogido
~?	~?
~»	~»
~.	~.
Y	Y
esto	esto
es	es
verdad	verdad
lo	lo
que	que
estoy	estoy
diciendo	diciendo
~.	~.
