estandar	dialectal	whisper
Venían	Venían	venían
los	los	los
hermanos	hermanos	hermanos,
~,	~,	pues,
¿~	¿~	a
verdad	verdá	cenar
~?	~?	juntos,
~,	~,	se
pues	pues	mataban
a	a	al
cenar	cenar	cochin,
juntos	juntos	se
~.	~.	venaban
[HS:E1	[HS:E1	juntos
		[Asent]			[Asent]	todos,
~.	~.	saciamos
		]			]	dos,
Se	Se	saciamos
mataba	mataba	los
el	el	hermanos,
cochino	cochino	saciamos
~,	~,	los
se	se	hermanos,
cenaba	cenaba	un
juntos	juntos	día
todos	todos	como
~.	~.	de
Se	Se
hacía	hacía
el	el
mondongo	mondongo
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
se	se
hacían	hacían
las	las
morcillas	morcillas
y	y
~…	~…
~,	~,
[Rndo:	[Rndo:
		y			y
		]			]
[RISAS]	[RISAS]
un	un
día	día
~,	~,
un	un
día	día
como	como
de	de
boda	boda
~…	~…
