estandar	dialectal	whisper
Hombre	Hombre	que
~,	~,	muchas
todavía	todavía	jóvenes,
hay	hay	lo
aquí	aquí	que
muchas	muchas	pasa
jóvenes	jóvenes	que
~,	~,	si
lo	lo	quiere
que	que	decir
pasa	pasa	que
que	que	de
~|	~|	ahora
quiero	quiero	de
decir	decir	las
que	que	que
ahora	ahora	se
~…	~…	casan
las	las	no
que	que	se
se	se	quieren
casan	casan	quedar
no	no	aquí,
~,	~,	se
no	no	marchan.
se	se	A
quieren	quieren	la
quedar	quedar	de
aquí	aquí	las
~.	~.	que
Se	Se	hay
marchan	marchan	por
~.	~.	detrás
Ahora	Ahora	no
~,	~,	se
de	de	lo
las	las	que
que	que	harán
hay	hay	estas
~…	~…	ya
por	por	que
detrás	detrás	son
~,	~,	más
no	no	jóvenes,
sé	sé	no
lo	lo	puede
que	que	marcharse,
harán	harán	porque
~,	~,	no
estas	estas	tiene
ya	ya	donde
~,	~,
que	que
son	son
más	más
jóvenes	jóvenes
~.	~.
Igual	Igual
no	no
pueden	pueden
marcharse	marcharse
~,	~,
porque	porque
no	no
tienen	tienen
donde	donde
ir	ir
~.	~.
[RISA]	[RISA]
