estandar	dialectal	whisper
¿~	¿~	como
Cómo	Cómo	que
qué	qué	quitaron,
quitaban	quitaban	de
~?	~?	los
[HS:I1	[HS:I1	cerdos
		Sí			Sí	se
~.	~.	aprovecha
		]			]	todos
Del	Del	los
cer-	cer-	huesos,
~,	~,	los
de	de	huesos
los	los	aún
cerdos	cerdos	nos
se	se	ponían
aprovecha	aprovecha	en
todo	todo	el
~,	~,	pujero
menos	menos	que
los	los	ellos
huesos	huesos	eran,
~.	~.	quedaban
[HS:E1	[HS:E1	a
		[Asent]			[Asent]	esos
~.	~.	tancias,
		]			]	del
Los	Los	cerdos
huesos	huesos	se
~,	~,	mataba
algunos	algunos	y
los	los	con
ponían	ponían	argilagas
en	en	los
el	el	oprimaban
puchero	puchero	y
que	que	con
le	le	piedras
dieran	dieran	lo
~,	~,	rescaban
que	que	bien
daban	daban
ahí	ahí
sustancias	sustancias
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
El	El
cerdo	cerdo
se	se
mataba	mataba
~,	~,
y	y
con	con
las	las
[L-Otra:	[L-Otra:
		argelagas			gelagas
~,	~,
ilagas	ilagas
~,	~,
¿~	¿~
eh	eh
~?	~?
~,	~,
[HS:E1	[HS:E1
		Sí			Sí
~.	~.
		]			]
lo	lo
supribaban	supribaban
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
y	y
con	con
piedras	piedras
lo	lo
rascaban	rascaban
bien	bien
limpio	limpio
~.	~.
