estandar	dialectal	whisper
[R-Anm]	[R-Anm]	Pero
La	La	a
magnesia	magnesia	un
~…	~…	esquil,
pues	pues	pues
es	es	eso
un	un	es
polvo	polvo	un
que	que	polvo,
no	no	que
deja	deja	nos
de	de	deja
ser	ser	de
el	el	ser
~,	~,	el
el	el	higueso
hueso	hueso	molido,
~…	~…	cocido
molido	molido	y
~,	~,	molido,
cocido	cocido	cocido
y	y	y
molido	molido	molido.
~,	~,	Y
cocido	cocido	ese
y	y	jaya,
molido	molido	a
~,	~,	que
y	y	yo
ese	ese	es
~…	~…	como
~,	~,	un
aquello	aquello	polvo
que	que	efernecente,
es	es	que
como	como	se
un	un	llama
polvo	polvo	Manesia.
efervescente	efervescente	No,
que	que	no,
se	se	no,
llama	llama	no,
magnesia	magnesia	no.
~.	~.	Me
[HS:E	[HS:E	parece
		Ah			Ah	que
~.	~.	a
		]			]	vosotros
No	No	tienes
~.	~.	que
[OTRAS-EM]	[OTRAS-EM]	conocer,
Me	Me	quita
parece	parece	con
que	que	otro
vosotros	vosotros
lo	lo
tenéis	tenéis
que	que
conocer	conocer
quizá	quizá
con	con
otro	otro
nombre	nombre
~.	~.
