estandar	dialectal	whisper
Hombre	Hombre	Yo
~,	~,	te
hambre	hambre	den
~.	~.	a
~¡~	~¡~	vivir
Por	Por	viviosas,
Dios	Dios	es
~!	~!	porque
Ustedes	Ustedes	mira,
no	no	yo
habéis	habéis	le
vivío	vivío	hablo
esa	esa	a
época	época	mi
~.	~.	tía
Mira	Mira	y
~,	~,	no
yo	yo	sé
le	le	lo
hablo	hablo	que
a	a	es,
mis	mis	porque
~,	~,	yo
a	a	llego
mis	mis	a
~…	~…	mi
crías	crías	casa
y	y	a
no	no	comer
se	se	y
lo	lo	mi
creen	creen	mujer
~.	~.	me
Porque	Porque	ponga,
~…	~…	yo
[OTRAS-EM]	[OTRAS-EM]	me
yo	yo	lo
ya	ya	como,
~,	~,	no,
yo	yo	no
llego	llego	hay
a	a	ningún
~…	~…	problema,
a	a	pero
mi	mi	la
casa	casa	niña
a	a	me
~…	~…	dice
a	a	no,
comer	comer	esto
~,	~,	es
¿~	¿~	no
no	no	lo
~?	~?	que
~,	~,	yo,
y	y	y
~…	~…	con
mi	mi	niña
mujer	mujer	que
me	me	me
~,	~,	pasamos
me	me	a
~|	~|	hambre,
yo	yo	no
lo	lo	sé
que	que	que
me	me	es
ponga	ponga	que
yo	yo	es
me	me	tu
lo	lo	padre
como	como	de
~.	~.	hecho
No	No	han
hay	hay	pasado
ningún	ningún	hambre,
problema	problema	no
~.	~.	sé
Pero	Pero	lo
las	las	que
niñas	niñas	es,
me	me	y
dicen	dicen	yo
~:	~:	le
«~	«~	digo
No	No	por
~,	~,	tener
esto	esto	que
no	no	morir
lo	lo	de
quiero	quiero	hambre,
yo	yo	como
~»	~»	estigue
~,	~,	a
[R-Ind]	[R-Ind]	la
y	y	cosa
digo	digo	sin
~:	~:	vaya
«~	«~	morir
Niñas	Niñas	de
~,	~,	hambre,
que	que	y
~…	~…	claro,
hemos	hemos	a
pasao	pasao	ella
mucha	mucha	no
hambre	hambre	han
~»	~»	vivido
~.	~.	esto
No	No	y
se	se	no
creen	creen	se
que	que	lo
sus	sus	creen,
padres	padres	pero
de	de	esto
hecho	hecho	le
han	han	teníamos
pasao	pasao	mucho
hambre	hambre	por
~,	~,	el
no	no	ejemplo
se	se	a
lo	lo	la
creen	creen	vuelta,
~.	~.
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
yo	yo
les	les
digo	digo
~:	~:
«~	«~
Pero	Pero
tenéis	tenéis
que	que
morir	morí
de	de
hambre	hambre
~,	~,
que	que
como	como
siga	siga
la	la
cosa	cosa
asín	asín
vais	vais
a	a
morir	morí
de	de
hambre	hambre
~»	~»
~.	~.
[HS:E3	[HS:E3
		[RISA]			[RISA]
		]			]
Y	Y
claro	claro
~,	~,
a	a
e-	e-
~,	~,
ellas	ellas
n-	n-
~,	~,
no	no
~,	~,
no	no
~,	~,
no	no
han	han
vivío	vivío
eso	eso
y	y
no	no
se	se
lo	lo
creen	creen
~,	~,
¿~	¿~
no	no
~?	~?
~,	~,
pero	pero
eso	eso
~,	~,
eso	eso
le	le
temíamos	temíamos
mucho	mucho
por	por
ejemplo	ejemplo
a	a
la	la
Guardia	Guardia
Civil	Civí
~.	~.
