estandar	dialectal	whisper
Pues	Pues	Que
antes	antes	se
las	las	hapte
bodas	bodas	la
se	se	obra
hacían	hacían	de
en	en	las
las	las	casas.
casas	casas	Que
~,	~,	estén
[R-Ind]	[R-Ind]	a
pues	pues	música
traías	traías	y
la	la	el
música	música	baile,
~…	~…	la
y	y	tuvara
el	el	es
baile	baile	cuando
pues	pues	la
empezaba	empezaba	ta
a	a	de
tocar	tocar	la
a	a	ta,
las	las	la
cuatro	cuatro	tuvara
de	de	es
la	la	cuando
tarde	tarde	la
pues	pues	ta
hasta	hasta	de
las	las	la
doce	doce	ta,
~,	~,	la
la	la	tuvara
una	una	es
de	de	cuando
la	la	la
noche	noche	ta
 	 	de
 	 	la
 	 	ta.
