estandar	dialectal	whisper
No	No	No,
~,	~,	no,
no	no	se
~.	~.	hacía
[OTRAS-EM]	[OTRAS-EM]	en
Se	Se	el
hacía	hacía	día.
en	en	Por
el	el	eso,
día	día	incluso
~,	~,	acabas
por	por	el
ejemplo	ejemplo	cultón
sacabas	sacabas	por
el	el	la
colchón	colchón	mañana,
por	por	ya
la	la	que
mañana	mañana	diría
~,	~,	que
un	un	estaba
día	día	bueno
que	que	y
vieras	vieras	lo
que	que	tenías
estaba	estaba	ahí
bueno	bueno	por
~,	~,	la
y	y	mañana
lo	lo	al
tenías	tenías	sol
ahí	ahí	y
por	por	después,
la	la	por
mañana	mañana	la
al	al	tarde,
sol	sol	te
y	y	ponías
después	después	y
~,	~,	lo
por	por	varía
la	la	a
tarde	tarde	las
te	te	y
ponías	ponías	lo
y	y	hacía.
lo	lo	Ahora,
vareabas	vareabas	debía
y	y	ver,
lo	lo	debía
hacías	hacías	ver,
~.	~.	debía
No	No	ver
era	era	más
de	de	o
días	días	vía
~,	~,	a
era	era	otro,
de	de	para
~…	~…	poner
Además	Además	en
no	no	la
había	había	cama,
otro	otro	debía
pa	pa	de
poner	poner	poner
en	en	aquí.
la	la	La
cama	cama	pandemia
~.	~.	ya
Había	Había	está
que	que	criando
poner	poner	a
aquel	aquel	la
~.	~.	tierra,
[HS:E1	[HS:E1	pues.
		[Asent]			[Asent]	Ya,
~.	~.	ahora
		]			]	ya,light,
[A-Inn]	[A-Inn]
no	no
había	había
repuestos	repuestos
~.	~.
[RISAS]	[RISAS]
