estandar	dialectal	whisper
Y	Y	Y
después	después	después
ya	ya	habéis
vino	vino	otro
otro	otro	médico
médico	medíco	que
que	que	tenía
tenía	tenía	un
un	un	coche
coche	coche	de
~…	~…	antiguo,
antiguo	antiguo	que
~,	~,	era
claro	claro	una
~,	~,	de
de	de	las
uno	uno	guíasalmas,
de	de	que
aquellos	aquellos	subía,
años	años	subía
~,	~,	por
pero	pero	qué,
ya	ya	porque
subía	subía	están
~,	~,	hasta
subía	subía	ahí,
por	por	a
~…	~…	las
~,	~,	carreteras
porque	porque	de
esta	esta	esta
no	no	reza.
estaba	estaba	¿Vas?
hecha	hecha	¿Mas
~,	~,	papián
la	la	lo
carretera	carretera	predeq
esta	esta	quaranten
recta	recta	ese
~.	~.
¿~	¿~
Habéis	Habéis
venido	venido
por	por
aquí	aquí
por	por
Grañén	Grañén
~?	~?
