estandar	dialectal	whisper
Y	Y	y
~,	~,	en
y	y	el
~,	~,	país
y	y	por
en	en	ejemplo,
el	el	se
maíz	maíz	hicieron
~,	~,	brancas
por	por	y
ejemplo	ejemplo	ya
~,	~,	se
si	si	han
siembras	siembras	quedado
en	en	la
creciente	creciente	planta
~,	~,	más
sale	sale	larga,
la	la	y
~,	~,	se
la	la	se
~,	~,	miren
la	la	mangoa,
~,	~,	se
la	la	hace
~,	~,	la
la	la	planta
ma-	ma-	muy
~,	~,	alta
la	la	y
planta	planta	la
más	más	pinochia,
larga	larga	la
[HS:E1	[HS:E1	más
		[Asent]			[Asent]	orca
~.	~.	está
		]			]	tan...
que	que	y
si	si	lo
se	se	que
siembra	siembra	haces
en	en	es
mengua	mengua	todo,
~.	~.	ya
[HS:E1	[HS:E1	se
		Sí			Sí	ha
~.	~.	estado
		]			]	las
Se	Se	cosas,
hace	hace	hay
la	la	algunas
planta	planta	plantas
muy	muy	que
alta	alta	ahora
y	y	antes
~,	~,	se
y	y	hicieron,
~,	~,	que
y	y	es
la	la	que
pinocha	pinocha	va
o	o	mejor
la	la	enriquecente,
~,	~,	no
la	la	se
mazorca	mazorca	se
~…	~…	los
[HS:E2	[HS:E2	hajos,
		No			No	hay
está	está	algunas
tan	tan	plantas
~…	~…	que
		]			]	van
no	no	mejor
está	está	enriquecente,
tan	tan	pero...
~,	~,	pero...
no	no	no,
~.	~.	no,
Y	Y	antes,
~,	~,	si
y	y	no,
~,	~,	se
y	y	que
casi	casi	siempre
todo	todo	miraban
~,	~,	para
casi	casi	que
todas	todas	así,
las	las	también,
cosas	cosas	no
~;	~;	lo
hay	hay	es
algún	algún	lejoro
~,	~,	tanto,
hay	hay	sino
alguna	alguna	tú
planta	planta	para
~,	~,	el
que	que
ahora	ahora
no	no
te	te
sé	sé
decir	decir
~,	~,
que	que
te	te
~,	~,
que	que
va	va
mejor	mejor
en	en
creciente	creciente
~,	~,
[HS:E1	[HS:E1
		Sí			Sí
~.	~.
		]			]
no	no
sé	sé
si	si
son	son
los	los
ajos	ajos
o	o
no	no
sé	sé
qué	qué
~…	~…
[HS:I1	[HS:I1
		[A-Nul]			[A-Nul]
alguna	alguna
cosa	cosa
~…	~…
puede	puede
ser	ser
~.	~.
		]			]
Hay	Hay
alguna	alguna
~,	~,
hay	hay
alguna	alguna
planta	planta
que	que
va	va
mejor	mejor
en	en
creciente	creciente
~,	~,
pero	pero
~,	~,
pero	pero
no	no
~…	~…
~,	~,
antes	antes
íbamos	íbamos
~,	~,
el	el
que	que
siembra	siembra
miraba	miraba
~,	~,
para	para
casi	casi
to	to
miraba	miraba
las	las
menguas	menguas
~.	~.
