estandar	dialectal	whisper
Pos	Pos	Nos
nos	nos	poníamos,
poníamos	poníamos	había
~,	~,	unas
había	había	bancas,
unas	unas	nos
bancas	bancas	sentábamos
~,	~,	y
nos	nos	en
sentábamos	sentábamos	la
y	y	pizarra
en	en	escribían
la	la	ella
pizarra	pizarra	lo
escribían	escribían	que
ellas	ellas	ira
lo	lo	y
que	que	teníamos
era	era	que
y	y	ir
teníamos	teníamos	contestando,
que	que	si
ir	ir	lo
contestando	contestando	sabíamos,
si	si
lo	lo
sabíamos	sabíamos
y	y
si	si
no	no
pos	pos
	
pos	pos
ya	ya
está	está
~.	~.
		]			]
