estandar	dialectal	whisper
Sí	Sí	Aquí
~,	~,	les
la	la	he
he	he	sacado
sacao	sacao	y
y	y	la
la	la	visto
han	han	a
visto	visto	mí
aquí	aquí	cuando
cuando	cuando	en
en	en	San
San_Antón	San_Antón	Anton
~.	~.	en
En	En	Emerald,
~…	~…	17
enero	enero	de
el	el	enero
diecisiete	diecisiete	de
de	de	San
enero	enero	Anton,
es	es	y
San_Antón	San_Antón	aquí
y	y	se
aquí	aquí	suele
se	se	saber
suele	suele	una
hacer	hacé	fiesta,
una	una	un
fiesta	fiesta	paría
pues	pues	a
pa	pa	la
ir	í	ciudad
a	a	de
~…	~…	San
~,	~,	Antonio,
pa	pa	el
ir	í	gimbo
al	al	de
cementerio	cementerio	la
pues	pues	ciudad
~,	~,	de
decimos	decimos	San
al	al	Antonio,
cementerio	cementerio	y
~.	~.	estos
Que	Que	otros
entonces	entonces	llegan
nosotros	nosotros	a
le	le	Monten,
decíamos	decíamos	las
antes	antes	nueveguelas,
las	las	pero
nueve	nueve	hoy
vueltas	vueltas	ya
pero	pero	no
~,	~,	se
hoy	hoy	da,
ya	ya	no
no	no	se
se	se	da,
dan	dan	no
nueve	nueve	se
vueltas	vueltas	da
ni	ni	la
na	na	marción
~,	~,	de
na	na	las
más	más	guerreras,
que	que	de
una	una	las
carrera	carrera	puertas
de	de	de
la	la	las
puerta	puerta	guantes
del	del	hacia
cuartel	cuarté	arriba,
hacia	hacia	a
arriba	arriba	llegar
a	a	a
llegar	llegá	las
a	a	puertas
la	la	de
puerta	puerta	San
del	del	Antonio,
cementerio	cementerio	había
ya	ya	estado
dos	dos	de
o	o	guerrera,
tres	tres	había
carreras	carreras	estado.
y	y	Pero
ya	ya	bueno,
está	está	pero
~.	~.	la
Pero	Pero	tornaba
~,	~,	yo,
bueno	bueno	tengo
~,	~,	mi
pero	pero	montón
la	la	de
adornamos	adornamos	maneras
~,	~,	para
yo	yo	ellas,
tengo	tengo	y
mi	mi	montó
mantón	mantón	y
de	de	la
manila	manila	nueva,
pa	pa	una
ella	ella	cilla,
y	y	como
montura	montura	quiera
nueva	nueva	llamarle,
~,	~,	y
una	una	luego
horquilla	horquilla	un
o	o	enlazo,
como	como	el
quieras	quieras	agrulado,
llamarle	llamarle	la
y	y	cabeza,
luego	luego	las
mis	mis	reglas,
lazos	lazos	tengo
en	en	unos
~…	~…	pompones,
la	la	me
cola	cola	lana
o	o	eso,
en	en	y
la	la	yo
cabeza	cabeza	la
~.	~.	dono,
La	La
~,	~,
la	la
cara	cara
tengo	tengo
unos	unos
pompones	pompones
de	de
lana	lana
hechos	hechos
sí	sí
~,	~,
yo	yo
la	la
adorno	adorno
~.	~.
[HS:E1	[HS:E1
		¿~			¿~
A	A
la	la
yegua	yegua
~?	~?
		]			]
Sí	Sí
~…	~…
