estandar	dialectal	whisper
La	La	la
que	que	cáncer
ha	ha	de
abierto	abierto	la
la	la	puerta
puerta	puerta	a
es	es	mi
mi	mi	mujer
mujer	mujé	yo
~.	~.	lo
Y	Y	do,
yo	yo	¿sabes?
~,	~,	Y
los	los	esa
dos	dos	acaba
¿~	¿~	con
sabes	sabes	lo
~?	~?	que
«~	«~	lo
Así	Así	doy
que	que	por
ya	ya	la
se	se	canetaria
ha	ha	para
acabao	acabao	pagar
~,	~,	de
con	con	trusello
lo	lo	estará
que	que	yo
nos	nos	que
den	den	vi,
por	por	llegaste
la	la	ya
carnicería	carnicería	65
pa	pa	años.
pagarte	pagarte	Y
tu	tu	con
sello	sello	lo
hasta	hasta	que
el	el	voy
año	año	a
que	que	ver
viene	viene	a
~,	~,	mí
que	que	para
haces	haces	cometer
ya	ya	a
sesenta_y_cinco	sesenta_y_cinco	mi
años	años	mujer
~.	~.	y
Y	Y	lo
con	con	que
lo	lo	tenemos
que	que	a
me	me	mi
den	den	mujer
a	a	es
mí	mí	lo
~,	~,	dejamos
pa	pa	ahí,
comer	comé	sino
tenemos	tenemos	solo
~.	~.	yo
Y	Y	al
lo	lo
que	que
tenemos	tenemos
ahí	ahí
ahorrao	ahorrao
~,	~,
eso	eso
lo	lo
dejamos	dejamos
ahí	ahí
~,	~,
si	si
no	no
se	se
lo	lo
lleva	lleva
el	el
gobierno	gobierno
~»	~»
~.	~.
