estandar	dialectal	whisper
No	No	No,
~,	~,	¿qué
y	y	no
que	que	lo
es	es	tenía?
que	que	Porque
no	no	él
lo	lo	nunca
tenían	tenían	pagó.
porque	porque	Y
él	él	nunca
nunca	nunca	pagó,
pagó	pagó	porque
~,	~,	lo
nunca	nunca	quería
pagó	pagó	pagar,
porque	porque	que
no	no	no
quería	quería	quería
pagar	pagar	pagar.
decía	decía	Dios
que	que
~,	~,
que	que
no	no
~,	~,
que	que
no	no
quería	quería
pagar	pagar
[V-Ljn]	[V-Ljn]
era	era
gente	gente
de	de
antiguamente	antiguamente
que	que
~,	~,
que	que
~,	~,
que	que
no	no
~.	~.
A	A
ver	ver
~…	~…
