estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	era
era	era	una
una	una	mujer
mujer	mujer	o
o	o	un
un	un	hombre,
hombre	hombre	y
~,	~,	había
si	si	mujer,
había	había	lo
mujeres	mujeres	hacía.
lo	lo	Bueno,
hacía	hacía	por
generalmente	generalmente	la
una	una	transferencia
mujer	mujer	consistía,
~.	~.	en
Bueno	Bueno	que
~,	~,	luego
pues	pues	después,
la	la	esa
chanfaina	chanfaina	sangre
consistía	consistía	ya
en	en	coajada,
que	que	pues
luego	luego	se
después	después	echaba
se	se	un
~…	~…	poquito
es-	es-	aceite,
~,	~,	poquito
esa	esa	sal.
~,	~,	Y
esa	esa	que
sangre	sangre	más?
ya	ya	El
~…	~…	placer
[HS:E1	[HS:E1	de
		[Asent]			[Asent]	comences
~.	~.	es
		]			]	el
cuajada	cuajada	chanfano,
~,	~,	bueno...
[HS:E1	[HS:E1	Esta
		[Asent]			[Asent]	wanero
~.	~.	ya
		]			]	hay��
pues	pues	Turbo
se	se	spawn,
echaba	echaba
un	un
poquito	poquito
de	de
aceite	aceite
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
un	un
poquito	poquito
de	de
sal	sal
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
y	y
~…	~…
¿~	¿~
qué	qué
más	más
~…	~…
~?	~?
[A-Crt]	[A-Crt]
El	El
placer	placer
de	de
~,	~,
de	de
comerse	comerse
ese	ese
~,	~,
esa	esa
chanfaina	chanfaina
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Bueno	Bueno
~…	~…
[PS]	[PS]
aguarde	aguarde
~,	~,
hombre	hombre
~,	~,
[HS:E1	[HS:E1
		Y			Y
~…	~…
		]			]
que	que
~…	~…
