estandar	dialectal	whisper
Ah	Ah	¿Quién
~.	~.	se
Mira	Mira	mudó
si	si	a
ha	ha	los
cambiao	cambiao	domingos
[OTRAS-EM]	[OTRAS-EM]	y
el	el	fiestas?
mundo	mundo	Pocos.
 	 	Mudados,
 	 	mudados,
 	 	pocos.
 	 	Y
 	 	antes,
 	 	todos
 	 	los
 	 	jóvenes,
 	 	al
 	 	domingo
 	 	se
 	 	ponían
 	 	con
 	 	la
 	 	ropa
 	 	mejor
 	 	que
 	 	tenían,
 	 	y
 	 	con
 	 	corbata
 	 	y
 	 	ahora
 	 	igual
 	 	van
 	 	el
 	 	domingo
 	 	como
 	 	el
 	 	hilo.
 	 	¿Es
 	 	verdad
 	 	esto?
 	 	Sí,
 	 	sí.
 	 	Mines
 	 	se
 	 	cambia
 	 	ahora
 	 	el
 	 	mundo.
