estandar	dialectal	whisper
Por	Por	por
eso	eso	eso
~,	~,	hay
por	por	crisis
eso	eso	y
hay	hay	por
crisis	crisis	eso
~,	~,	hay
y	y	todas
por	por	las
eso	eso	cosas
hay	hay	les
todas	todas	pagan
esas	esas	demasiado
cosas	cosas	dinero
~.	~.	a
Les	Les	la
pagan	pagan	gente
demasiao	demasiao	según
dinero	dinero	quien
a	a	no
la	la	se
gente	gente	gana
~.	~.	lo
Según	Según	que
quien	quien	le
~,	~,	gane
no	no	otros
se	se	algunos
gana	gana	y
lo	lo	pero
que	que	otros
le	le	no
dan	dan	y
~,	~,	no
otros	otros	cambia
~,	~,	eso
algunos	algunos	la
sí	sí	vida
~,	~,
pero	pero
otros	otros
no	no
~.	~.
Eso	Eso
~…	~…
Y	Y
no	no
cambiará	cambiará
eso	eso
en	en
~,	~,
en	en
la	la
vida	vida
~,	~,
jamás	jamás
~.	~.
