estandar	dialectal	whisper
si	si	No
no	no	tienes
tenía	tenía	pergata,
otro	otro	me
remedio	remedio	gustaba
~.	~.	que
O	O	el
~,	~,	domingo
o	o	sí
haces	haces	llevar
esto	esto	con
o	o	mis
vas	vas	pergata
o	o	noventas
~,	~,	y
o	o	para
~,	~,	esto
o	o	les
no	no	quería
tienes	tienes	que
espargata	espargata	te
~.	~.	paro
Yo	Yo	lo
~,	~,	tengo,
a	a	lo
mí	mí
me	me
gustaba	gustaba
aquel	aquel
~,	~,
el	el
domingo	domingo
sí	sí
llevar	llevar
mis	mis
pargatas	pargatas
nuevitas	nuevitas
y	y
~…	~…
para	para
esto	esto
[Rndo:	[Rndo:
		tienes			tienes
que	que
llevarlas	llevarlas
debajo	debajo
del	del
sobaco	sobaco
~.	~.
		]			]
Sí	Sí
~.	~.
