estandar	dialectal	whisper
Que	Que	que
lo	lo	lo
mezclaban	mezclaban	mezclaban
con	con	con
vinagre	vinagre	vinagre
~…	~…	y
y	y	se
se	se	les
les	les	juntaba
untaba	untaba	bien
bien	bien	los
los	los	jamones
jamones	jamones	por
por	por	la
la	la	parte
parte	parte	del...
de	de	no
~…	~…	por
No	No	la
por	por	parte
la	la	del
parte	parte	apiel,
de	de	por
la	la	la
piel	piel	parte
~,	~,
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
claro	claro
~,	~,
porque	porque
~…	~…
		]			]
por	por
la	la
parte	parte
de	de
la	la
carne	carne
~.	~.
