estandar	dialectal	whisper
Sí	Sí	Ahora
~,	~,	mismo,
ahora	ahora	déjan
mismo	mismo	de
dejan	dejan	poner.
de	de	En
poner	poner	cuanto
~.	~.	a
En	En	tecrio
cuanto	cuanto	la
que	que	vez,
hace	hace	me
frío	frío	dejan
~,	~,	de
la	la	poner.
gallina	gallina	En
deja	deja	vez
de	de	de
poner	poner	poner
~.	~.	a
En	En	lo
vez	vez	mejor
de	de	todos
poner	poner	los
a	a	días,
lo	lo	ponen
mejor	mejor	un
todos	todos	día
los	los	si
días	días	otro.
~,	~,	No,
pone	pone	el
un	un	frío,
día	día	la
sí	sí	influye
y	y	mucho
otro	otro	para
no	no	poner.
~.	~.	Tienen
Tonces	Tonces	una
~,	~,	época
el	el	del
frío	frío	año,
las	las	de
~…	~…	poner
~,	~,	muchísimo.
las	las	Todos
influye	influye	los
mucho	mucho	días,
para	para	todos
poner	poner	los
~.	~.	días.
Tienen	Tienen	Pero
una	una	luego
época	época	tienen
del	del	un
año	año	ecocadero
que	que	en
ponen	ponen	el
muchísimo	muchísimo	disco,
~,	~,	que
todos	todos	no
los	los	pone.
días	días	Antes,
~,	~,	si
todos	todos	no
los	los	tenías
días	días	el
~.	~.	año,
Pero	Pero	la
luego	luego	reina
tienen	tienen	no
una	una	ponía.
época	época	Bueno.
del	del	Líjate.
año	año	El
~,	~,	accomplió
cuanto	cuanto	a
que	que	la
hace	hace	sola
frío	frío	una
~,	~,	thrown
que	que	y
no	no	a
ponen	ponen	relieca
~,	~,	un
que	que	stado
no	no	y
ponen	ponen	francón.
~.	~.	Un
Antes	Antes	novato
~,	~,	que
si	si	modelo
no	no	dimивía
tenías	tenías	un
gallo	gallo	esposa
~,	~,	poctora
la	la	porque
gallina	gallina	los
no	no	delato
ponía	ponía	momento
 	 	se
 	 	que
 	 	seguro
 	 	de
 	 	una
 	 	unacht.
