estandar	dialectal	whisper
El	El	La
algodón	algodón	goza
también	también	también,
~.	~.	la
El	El	goza
algodón	algodón	se
se	se	centraba,
~,	~,	que
se	se	decía
sembraba	sembraba	era
~,	~,	de
que	que	secano
sí	sí	y
era	era	cuando
de	de	estaba
secano	secano	con
~,	~,	la
y	y	gola
cuando	cuando	blanca,
estaba	estaba	le
con	con	IOV
la	la	Scioca
bola	bola
blanca	blanca
~,	~,
pues	pues
entonces	entonces
se	se
cogía	cogía
~,	~,
y	y
había	había
muchas	muchas
mujeres	mujeres
cogiendo	cogiendo
algodón	algodón
~.	~.
