estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	bueno,
[V-Sml]	[V-Sml]	una
bueno	bueno	nata
~,	~,	de
la	la	dor
nata	nata	dedos
de	de	por
dos	dos	lo
dedos	dedos	menos.
por	por	Y
lo	lo	que
menos	menos	Rica
y	y	estaba
[R-Ind]	[R-Ind]	en
qué	qué	la
rica	rica	piña,
estaba	estaba	Pringábamos
~.	~.	en
Nos	Nos	el
la	la	pongo
priá-	priá-	en
~,	~,	un
pringábamos	pringábamos	poquito
en	en	de
el	el	atuca
pan	pan	y
con	con	está
un	un	la
poquito	poquito
de	de
azúcar	azúcar
y	y
estaba	estaba
fenomenal	fenomenal
~.	~.
