estandar	dialectal	whisper
va	va	y
saliendo	saliendo	saca
por	por	el
aquí	aquí	suelo.
~,	~,	Y
aquí	aquí	salen
se	se	suelo
pone	pone	por
una	una	el
prensa	prensa	por
~,	~,	el
[HS:E2	[HS:E2	por
		[Asent]			[Asent]	el.
~.	~.	Si
		]			]	alguien
en	en	puede
una	una	salen
tabla	tabla	para
redonda	redonda	que
y	y	llegase
luego	luego	por
se	se	mi
pone	pone	aprendiz.
una	una	Una
cosa	cosa	tabla
para	para	venda
que	que	y
se	se	usted
~,	~,	puede
vaya	vaya	dar
prensando	prensando	una
poco	poco	cosa
a	a	para
poco	poco	que
~,	~,	venía
a	a	aprendizando
veces	veces	un
[A-Inn]	[A-Inn]	poco.
veinticuatro	vinticuatro	Si
horas	horas	les
~.	~.	ha
Es	Es	venido,
que	que	me
yo	yo	llego
~,	~,	a
lo	lo	todos
hago	hago	los
a	a	dos,
mi	mi	me
aire	aire	llego
~,	~,	a
por	por	todos
eso	eso	los
digo	digo	dos.
que	que	Y
~,	~,	ahir
yo	yo	que
no	no	yo
soy	soy	lo
profesional	profesional	he
 	 	vuelado
 	 	todo.
