estandar	dialectal	whisper
Y	Y	No,
ahora	ahora	no,
no	no	no,
~,	~,	no.
ahora	ahora	Habrá
igual	igual	un
[OTRAS-EM]	[OTRAS-EM]	problema
en	en	igual.
to	to	El
~,	~,	doctor
en	en	y
invierno	invierno	mi
y	y	pierna
en	en	en
verano	verano	verano
tengo	tengo	te
~…	~…	hago
la	la	la
misma	misma	disfala.
~,	~,	¿Qué
la	la	pasa?
sábana	sábana	No,
y	y	no,
el	el	no,
edredón	edredón	no.
~,	~,	No,
[HS:E1	[HS:E1	no,
		Claro			Claro	no.
~.	~.	No,
		]			]	no,
como	como	no,
tengo	tengo
la	la
calefacción	calefacción
~,	~,
la	la
pongo	pongo
en	en
punto	punto
y	y
~…	~…
